,Tweet,HS,Abusive
9708,"Misalnya ada suatu kondisi dimana kita lagi khawatirin si dia, tapi dia malah seneng-seneng sama yang lain. Itu babi namanya.'",0,1
9720,USER Wedus gembel\n\nAku siram air bisa bikin seger kan',0,1
9738,USER Wkwk gaboleh dra bos bosan tai',0,1
9745,Chaser top Jogja mana aja NIH ? #gay #Grindr #growlr #gayboy #gaychaser #gayindo #GayIndonesia #lokalhot #gaylokal #gaytop #chubbyguy #gaybear #gaybottom #kontol #SANGE_AAAAAAAAAAH #gayjogja #gayasia #gayfitness #gayyogyakarta #gayasia',0,1
9760,USER Geblek itu jg jt apaan',0,1
9763,"RT USER: Awwww si koko badan sama kontolnyaa menantang, yukk ahh ko sini dicroottin kontol yg keras itu. Uuunncchh \xf0\x9f\x91\x85\xf0\x9f\x92\xa6\xf0\x9f\x92\xa6 URL",0,1
9781,RT USER: APA BENDA BODO AKU PEGI BELI MAKANAN KEJAP TERUS MATI PERANG PUN AKU TAK TAU BILA START URL,0,1
9785,Naluri banci nya gak ilang yah meskipun udah kewong URL,0,1
9804,USER Mcm babi sial haaaa aku marah nii',0,1
9810,Udah sinting URL,0,1
9823,RT USER: Ngentot sama pacar di hotel.\n#ngentotabg #sange #toketgede #abgbugil #tantekesepian #memekbecek #tantebugil URL,0,1
9829,Ga henti2nya ngebayangin 15 menit nanti mo cocot apa nih yak udh gitu kan w orgnya not easy to talk nah ini suruh bercocot 15 menit gabole kurang kan ga mungkin w cuma bilang hm hm hm doang;(',0,1
9835,mbok ya kalo batuk ada orang lagi makan didepannya ditutuplah itu congor',0,1
9836,RT USER: Goblok kok rauwisuwis ... #NakalBolehGoblokJangan URL,0,1
9845,RT USER: 5 Posisi Seks Video Tante Ngentot Cara Bercinta Di kamar Mandi \nTontong Selengkapnya : URL Lu\xe2\x80\xa6',0,1
9853,"USER anjir lucu banget animasinya :""D dewa'",0,1
9883,USER OIYA GEBLEK AUTO NYANYI',0,1
9909,Memek gatel pengen di kentot pake kontol keker',0,1
9910,Ga kuat ngadepin bacot ibu ibu. Sumpah gakuat.',0,1
9915,yang butuh memek hubungi rp haneul terdekat',0,1
9916,USER najis mahal mahal amat sih',0,1
9918,RT USER: Mantap kan mahmud kontol gue ...\nSmpe muncrat gtu ..\nJngn kpok ya tante bo aku lgi URL,0,1
9920,"Sherlock Holmes itu idiot! Graham Bell itu bodoh! Yang satu detektif, yang satu penemu telepon. Tapi tak seorangpun yang menemukanmu selain aku. Aku jenius ya!'",0,1
9941,RT USER: Prank level tai anjing... URL,0,1
9947,"Pasti pernah ada\n\n""eh karcis parkir sama lu kan?""\n""engga, kan tadi lu yg pegang""\n""ah tai seriusan lu""\n\nTiap keluar dari mall'",0,1
9949,"TERUS AKU BARU NARIK GACHA DANTORI TADI,,KAMPRET,,,,KAN,,,DAIYAKU HABIS...'",0,1
9951,RT USER: Kecil kecil ini cwe udah jago ngentot sama brondong cakep lagi. Bikin tante nafsu aja buat nyari brondong. URL,0,1
9963,RT USER: ni jilbob pinter nyepong kontol yaakk.\nhijab sange ngemut anu.\n#jilbab #cantik #coli #colmek #bokep #mesum #Viral http\xe2\x80\xa6',0,1
9975,"USER jotef, item boleh brengsek jangan. \n\nWKWK GAK. :0'",0,1
9987,"USER USER Dia lupa ini twitter, bukan instagram yang kalo foto pasti ada yg komen 'ih cantik' 'cantikan kamu lah' 'ngga cantikan kamu' 'ih anjing cantikan kamu tau' 'ih babi kamu yang cantik pokoknya' dst.""",0,1
9993,RT USER: USER artinya Banci nya randa',0,1
9997,USER Pantat dih',0,1
10002,pegi mampus semua benda kinda mood',0,1
10007,USER Suka apa lagi nete km',0,1
10018,RT USER: mesum ketahuan warga suruh lanjutin.. hahahaha \xf0\x9f\x98\x82\xf0\x9f\x98\x85 walaupun di kocok dan di emut tapi kontol nya puret gak bisa tegang..\xe2\x80\xa6',0,1
10019,Capek gue kayak ngerasa bego sendiri di antara temen2 gue yg diskusi buat ujian \xe3\x85\xa0\xe3\x85\xa0',0,1
10024,USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER Mending nete ke bu joy :(',0,1
10025,USER Habis minum kencing onta',0,1
10028,"Teruss karna sekolah q cuma sampe hari jumat, nah hari jumat ada foto perkelas gitu. Iya sekolah q ga ada buku tahunan, gembel emank. dah tu adanya foto perkelas dan temanya bebas'",0,1
10038,"USER NGAKAK ASW WKWKWKWKWK. Seriusan? Gue pikir dulu dia ngatain ke lu gini kalo ga salah ""ya lu sih Taeyong mulu"" candaan doang.'",0,1
10062,USER Mau nete tpi sama abang~ :3. ggg',0,1
10063,RT USER: USER Aku: meluruskan tentang depresi dan suicide\nTeman: Ya tetep aja karena ga deket sama tuhan\n.\nBODO AMAT GUA CAPE\xe2\x80\xa6',0,1
10072,cacat = mbappe',0,1
10076,RT USER: Selamat siang lanjutin ngentot yuk di hari jumat #ngentot #meki #memek URL,0,1
10085,"USER memek ,, eh mewek \xf0\x9f\x98\x85\xf0\x9f\x98\x85\xf0\x9f\x98\x85'",0,1
10089,RT USER: Memek lonte pengen disodok kontol gede',0,1
10093,USER USER Wkwkwk bangke. Sambil ada yg ngetok2 di jendela',0,1
10098,"RT USER: USER Heran juga saya, setan iblis pada kabur dan takut kalo mendengar Azhan, tapi ini mahluk Allah yg satu ini anteng s\xe2\x80\xa6'",0,1
10102,USER yakali juga sih bolot amat aing',0,1
10103,USER Ah. Kaga weekend ini? Tai emang',0,1
10104,USER bukan temen. lebih tepatnya budak dan antek.',0,1
10109,"RT USER: Bunda yg pro bnget goyang kontol suaminya,private bun\xf0\x9f\x98\x82g bosen liat vid ini\xf0\x9f\x98\x8d trus kasih RT biar vera bisa liat trus\xf0\x9f\x98\x8d\n\nhtt\xe2\x80\xa6'",0,1
10115,RT USER: Enak nih dientot kontol panjang URL,0,1
10116,USER USER Weh kunyuk \xf0\x9f\x98\x82',0,1
10117,"Gila nih panasnya, sampe nutrisari jeruk amerika idiot ampe keringetan.'",0,1
10118,Aku tg di rp ga pernah ngaku ngaku ntg ya sori harusnya rangorang jg nyadar typing aing banci gini masih aja ada yg naksir/dicemburuin hdh',0,1
10122,RT USER: Udah basah memek pengen di entot',0,1
10125,"Buat cewe nih! Jangan tolol deh cuma gara2 cinta, lo sampe rela ngasih kehormatan lo'",0,1
10129,USER USER USER Memek itu nikmat ku suka....',0,1
10144,USER harap maklum aja pak. pembuat isu itu selain udah Toku medekati idiot juga \xf0\x9f\x98\x9d',0,1
10146,USER eyyy kepala aku tak sebesar tuuu eue',0,1
10148,"Atasi setan yang bernama ""CINTA"".'",0,1
10150,"mager padahal mantul banget anjir gsnya ada naif, ari lasso, padi, jaz, ran, fourtwnty, hivi, danilla. \xf0\x9f\x98\xa5 ))'",0,1
10154,sumpah anjir kesel bat gwa yaallahh',0,1
10157,USER Sebetulnya aku yg kegoda\nPengen bantuin kamu \n-\n-\nBantuin megang ujung kaosmu\nNutupin tytyd saat lagi eek.',0,1
10159,Suara ngoroknya kek kambing bandot coba. Kirain ada yg lg pake gergaji mesin malem2 atau suara dr masjid tp ngga jelas bilang apa (secara gue budeg kan) eh pas keluar kamar ternyata.. hahaha',0,1
10163,"USER Ketika dimintai contoh, tak sungkan dia melakukannya. Kalaupun terhitung sudah mengambil bagiannya, itu juga tak masalah, sih.\n\n\xe2\x80\x9cSeperti ini, Chiya-chan\xe2\x80\xa6\xe2\x80\x9d Diam-diam tangannya meremat bokong si helai pasi.'",0,1
10185,"- Mending makan disini lebih murah, buang-buang duit lo ntar juga jadi tai.""\n\nAtau gak si A beli barang murah, terus si B komen ""Ih kok lo beli disitu sih, kan murah pasti bahannya gak bagus.""\n\nLalu, si B secara gak langsung dan gak merasa udah nyakitin hati si A dengan perkataan'",0,1
10195,USER USER kamu tuyul. aku majikannya hehehe',0,1
10199,mampus itu rp kji masih aja ngardus udah 2 taon w pantengin :(',0,1
10205,"RT USER: USER USER Satu bukti valid lagi, bahaya virus idiot yg diminum oleh (salah satunya) admin USER bisa membuat\xe2\x80\xa6'",0,1
10216,Woy ngantukkk bgt bangke ga suka msk pagi \xf0\x9f\x98\xad',0,1
10219,"Udah maenin hati akunya, udah ngacak-ngacak perasaan akunya?? BERESAN DEUI GOBLOG!! BALATAK!! &lt;\\\\3'",0,1
10223,USER Edan didinya euy madep T.O.P',0,1
10225,"USER USER bloon, dikira lagi attend kelas.'",0,1
10232,USER USER Tak weh aq bukan yg amek kesah pasal kerajaan pesemua ni buat bodo je as long as aq hidup tenang tanpa beban cukop',0,1
10240,USER Enak tuh ngentot sama straight',0,1
10243,USER USER USER Pakai memek hua hahaha',0,1
10246,USER apaan si anjir receh bgt gua',0,1
10248,USER asw gua ketawa',0,1
10256,"RT USER: Nah lho....? Gw sih bodo amat, mo jungkir balik kek bodo amat,,, harus instropeksi diri dan mawas diri. apa dan kenapa...? T\xe2\x80\xa6'",0,1
10259,tweet mijoo yang rt mayan juga wkwkwk emang edan si mbanya',0,1
10267,"USER Suda suda, kamu ga perlu minta maaf, aku suda memaafkan dan memaklumi sifat burik mu &lt; 3\n\nsenpai teriak senpai :('",0,1
10273,"14. Seru nih ngobrol sama lu. Sarap juga kayaknya. Btw, suka sama unamenya, bagus.'",0,1
10280,USER itu mah jupe nya yg cupu hahaha',0,1
10283,USER Pagi yg indah. Seprti memek mu',0,1
10300,Siapa yang kunyuk mas hehe URL,0,1
10314,URL &lt;-pacar lesbi #xxx #porn #bokep',0,1
10324,"USER Encan\xf0\x9f\x98\xa1\xf0\x9f\x98\xa1\xf0\x9f\x98\xa1 \n\nEh lu tau ga orgil yang dirumah gue itu, kemaren kan gue nyapu tuh pas uda sampe teras gue liat dia lagi buka celana megangin titit \xf0\x9f\x98\xa2\xf0\x9f\x98\xa2\xf0\x9f\x98\xa2\xf0\x9",0,1
10328,GUA UDAH MODAR',0,1
10336,Pikiranku terus dibaca &amp; digiring . Silit ireng Dobol ijo!',0,1
10345,"Kak...kak...kak...kak...pd manggil kak semua, kyk lg ngeladeni adek2 imut culun di bawah umur, males ahh'",0,1
10366,"USER USER USER USER USER Setuju dibatalin, lah wong ustad ngomongnya ""jancuk"", ""matamu""...kasar dan kotor, apa yg mau diambil ilmunya? Lanjut mas Permadi Arya..\xf0\x9f\x91\x8d\xf0\x9f\x91\x8d'",0,1
10370,"Di grup wa kantor, ad yg posting bude sumiyati. Di ig story temen jg. Jadi notice kan. Apaan sih ini. Trus kepo liat profilnya. Anjir.. koplak'",0,1
10371,RT USER: #tantegirang lagi asik #ngentot sama #brondong #kontolbrondong #memek chubby tante sampe basah. achhh enk bgt di sodok kont\xe2\x80\xa6',0,1
10372,USER APA GW HRS NULIS JAEMIN X GLADYS LAGI ADHKSLAPWJE BENER BENER UDAH SINTING',0,1
10390,Wkwkwkwkwkwkwkwkwkwkwk abis ini gue diserbu mampus',0,1
10420,USER Gak kreatif luu kunyuk',0,1
10422,USER SETAN HAHAA',0,1
10425,USER USER Pake wifi aja masih gembel',0,1
10446,USER USER USER USER USER USER USER USER Dunga dungu ma orang emang ente pinter bong',0,1
10454,USER Titit lu ngaceng',0,1
10465,pagi2 buka twatter dan ada salebtuit nulis suami jadi cami buahahaha kntl lsng unfollow',0,1
10467,Mbah berfatwa kalo ngomong asu itu ndak papa. Asal jangan diikuti dengan kata kamu atau nama orang. Okesip. ASU',0,1
10473,Brengsek nih auto correct gwa baru sadar',0,1
10477,USER Eh gue yang geblek sm temen yang pinter kan sama aja ya. Tuh kan berarti bener gue yg geblek\xf0\x9f\x98\xa9',0,1
10482,6. Iya setan aja naksir \xf0\x9f\x98\x83',0,1
10506,Kunyuk... Di like thok ora di read',0,1
10507,"Sak karepmu, lit. Silit.'",0,1
10512,di indonesia kalau marah emosi pengen gebukin bilang tolol kalau arab saudi malah senang dibilang tolol bahkan buat bisnis besar karena terdengar seperti talal',0,1
10513,Kalo ahok menang pilkada bikin video sex bareng anaknya dong tan.? URL,0,1
10520,Kebangaan kita pada spirit juang Timnas Garuda mbok jangan dirusak dengan kesinisan anda pada komentator. Kalau nggak mau dengar suara komentator ya datanglah ke stadion. Berteriaklah bersama. Orang-orang ini lho. Orang cari duit kok disinisin. Huu silit,0,1
10523,USER Sarap tidur lagi enak si wkwk',0,1
10530,#catat!Terimakasih sudah menjadi orang idiot pertama dan terakhir yang membuka hatiku utk mengerti apa itu persahabatan',0,1
10531,Ini screenshot udh agak lama tapi lupa mau kuposting \xf0\x9f\x98\xa5ada yg ketawa ga? Sirinya agak budek dengernya bunggus \xf0\x9f\x98\xb0 URL,0,1
10534,"USER Heran juga saya, setan iblis pada kabur dan takut kalo mendengar Azhan, tapi ini mahluk Allah yg satu ini anteng saja denger azhan bahkan pura2 budek kupingnya, kalah dong setan iblis.'",0,1
10538,RT USER: Niikmat banget duo cogant abizz lagi ngentot ...\n\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x98\xf0\x9f\x98\x98\xf0\x9f\x98\x98\xf0\x9f\x92\xa6\xf0\x9f\x92\xa6\xf0\x9f\x92\xa6 URL,0,1
10541,Nisanjinan brengsek saya jadi ketawa.\xf0\x9f\x98\xad',0,1
10549,"Kemaren tuh masuk kelas tau tau temen pada bisa sarangeul haetda-an semua edan sefamous itukah lagu itu :"")'",0,1
10568,RT USER: dipaksa layanin kontol dosen\n\nURL,0,1
10587,"USER Hahaha mcm babi ayat, pandai tak berotak'",0,1
10604,"USER Wasuuu, cangkem po silit kok angel dicekel ki'",0,1
10613,RT USER: Jilat kontol sampe tegang baru masukin memek',0,1
10619,"Punya tetangga, udah perawan tua, lesbi nyinyir, rese lagi'",0,1
10628,RT USER: benda bodo apa aku baca ni... bukan ke korang golongan bijak pandai. kenapa bingai sangat ni...... kalau gitu beribu2\xe2\x80\xa6',0,1
10639,USER USER Dua duanya culun',0,1
10658,Menurut kalian say enakan jilmek memek mulus apa memek yang lebat bulunya yang bikin sensasi?',0,1
10671,USER USER Gue belom baca sampe akhir akhir mager asw mending vn kwkwkwkwkw',0,1
10676,"USER bukan, gara2 aku bloon ini mah'",0,1
10686,USER Mantap memek nya jd croot nih..ooohhhhh lemes',0,1
10687,USER Memek nya gk klihatan',0,1
10689,"USER Gini ya, Lucas punya dua racun. Mau dia yang lagi bener(beneran cakep nya) atau racun sarap nya?\n\nMon maap, gue keracunan sarap nya'",0,1
10699,Idih nanya kok terakhir emange mo modar',0,1
10721,#8stmenfess to USER \n\nAqu sayank qmu. Kapan kita ngewe?\n\nFr : USER',0,1
10722,cowo kalo lg ngentot kok ganteng bgt ya haha',0,1
10731,USER nanti malem ya kita nete yang \xf0\x9f\x98\x9,0,1
10762,USER biar makin panas alias babi kaaaaau\n wwkwkwkw\n\njangan becandain mamah gw',0,1
10768,Teman tapi kampret semua ini namanya :(( URL,0,1
10771,"USER pernah, bentuknya mirip titit bocah tk'",0,1
10776,pokonya harry next tour harus ke jakarta kalo ga titit nya gua sunat',0,1
10777,USER makasih maho',0,1
10781,"RT USER: USER untuk gw gak goblok:""&gt;'",0,1
10793,"sange hm, mas mainin memek adek dong sayang'",0,1
10800,USER Indahnya cocot...',0,1
10810,ANAK SEKOLAH ZAMAN NOW\n\nMASUKNYA MENJADI CULUN SETELAH LULUS MENJADI ORANG DUNGU',0,1
10816,"Foto sekilas ngentot ibu kandung gue tadi malam, sengaja gue kasih sekilas dulu, mau liat respon anda semua, 100 Retwet gue kasih foto Waktu ngentot yg full body URL",0,1
10824,Babi betul meeting sampai 4jam sakit pinggang aku\xf0\x9f\x98\xad',0,1
10825,"// ; APA BANGET JARINGANN GW MENCRET"" :(((('",0,1
10827,USER Ku mau ngentot lobang pantatmu cantik km mampu ngga kontol urut besar ukuran 3jari setengah besar panjang..km sanggup cantik?',0,1
10828,USER Edan. Ogah :))',0,1
10832,"USER ""Musik milenial emang sampah, mending dibilang tua daripada jadi (indie idiot)""..\nMaksud km indie disini apa ? Musik modern ?\nIndie itu berasal dari musik independent bro.. dalam artian musisi tersebut tidak mnggntung nasib pada fihak lain(mandiri).Musisi old udh indie sejak dulu'",0,1
10848,"USER USER USER Pernah denger dulu, sebelum ada rumor itu katanya emang ada yang namanya matthew tapi bukan orang Indonesia. Nah itu dia yang bikin bingung, tiba-tiba muncul nama matthew soeharsono, yang sekolah di sini rumahnya disini. Sampe make foto martin tai kan'",0,1
10858,RT USER: banyak banget lelaki brengsek di dunia ini\n\nmudah2an kamu gak termasuk ya URL,0,1
10859,USER Najis anjer gua masih doyan lobang',0,1
10864,RT USER: #RETWEET \nDigoyang sampe basah.. \xf0\x9f\x98\x9d \n\n#horny #memek #colmek #colokmemek #jembut #memekbecek #ngentot \n#videongentot #Vi\xe2\x80\xa6',0,1
10868,RT USER: Part3 . Anjing Enk bgt ... Si ganteng bertato Ngerasain setiap sodokan kontol gw\xf0\x9f\x92\xa6\xf0\x9f\x92\xa6 URL,0,1
10870,"RT USER: Hentakan manja dr anak kuliahan, katanya penasaran pengen nyobain bool ya udah ade kasih aja asal kan ngga tanggung jawab k\xe2\x80\xa6'",0,1
10880,Bekasi panasnya sinting !',0,1
10884,"Emang kalo mau PACARAN harus punya PACAR dulu ya? Terus, kalo kita mau SARAPAN harus jadi SARAP dulu, gitu? #galau'",0,1
10897,"Sumpah gue puasa ini, selama 7 hari ini, kalo udah jam 4 sore langsung otak pentium 2. Lemot najis.\n\nMeeting sampe di coel-coel karena gue bengong. Ditanya tadi sahur apa ngga hahahaha.'",0,1
10901,RT USER: Om ini \xf0\x9f\x91\x87 mengoda banget pamer kontol besar bikin pikiran terbawa arus cinta \xf0\x9f\x92\x98 URL,0,1
10908,"sekalinya lagi ngecekin perintilan eh nilai ada yg nyangkud, silit.'",0,1
10912,"Lucunya adalah kak pacar nyadain ini telat bgt guys. Gue rasa pengaruh mecin tuh emang bikin kita slow respon/agak bolot gitu. Dia terbirit-birit nelfon gue pas udah di pintu 1 panik nyariin cemilannya dong -,;\n\n'sayang, ketinggalan cemilanku ada di kita?????'\n\nOrgil \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad""",0,1
10922,"USER Iya sih, kalo gue bandingin sama yang lain bucin banget dulu lu ke gue asw pantes aja digosipin.'",0,1
10929,"USER USER Dari seteru ayah anak, mau nembak meleset, eh kakaknya juga diincar. Sinting kan. \xf0\x9f\x98\x85'",0,1
10930,USER Mana enak gitu doank ngewe donk',0,1
10931,RT USER: https:// #ngentot 1 ronde setelah subuhan ohhhh crottttt URL,0,1
10933,"USER Lebih geblek, kalo udah merit malah suka nelponin terus kak \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'",0,1
10935,Memang iblis punya perangai yang buat kucing macam tu zzzzzzzz tak sanggup aku tgk \xf0\x9f\x98\xad',0,1
10936,USER mau coba kntl kejepit gua het?',0,1
10940,"RT USER: Thailand, negara di asia yg cowoknya punya kontol besar URL",0,1
10943,USER Yang bener lo lee? Teorinya USER kalo netflix season 2 kacrut makin terbukti nih\xf0\x9f\x98\x82',0,1
10961,RT USER: Tante Gak Tahan Dietot Kontol Gede URL,0,1
10962,"USER mabuk onta arab, bro??? \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'",0,1
10969,Keluarlah wahai setan miskin',0,1
10971,Bodo fake haram',0,1
10977,USER wendy kunyuk bukan wandy. emang saya lalaki apa TAT',0,1
10979,USER Mau bangke burik apa blangsak brengsek?',0,1
10985,"Tadi beli, dapet B semua. \n\nUdah firasat hoki, taunya rank turun. Kampret. URL",0,1
10987,sori bukan munafik\n\ngimanapun suka nya gue atau sesering apapun gue having sex bukan berarti gue suka ngeliat akun akun anonim pake ava kntl seliweran di temlen atau notif gue\n\njadi sori banget kalo akun lo mesti gue blokir',0,1
10997,USER Karena sekarang banci juga merokok',0,1
11006,USER Kalau ngepal kntl itu lo enak',0,1
11009,USER USER Gua ga bisa ewe anjir',0,1
11015,USER awas ada yang menggeranyangi silit mu nder',0,1
11028,banci anjr wkwkwk USER URL,0,1
11052,Bobotoh Persib terlalu agung hanya untuk bermusuhan dengan suporter kampungan. #PersibDay #PersibJuara',0,1
11062,USER Apa kau bbual sompret',0,1
11064,RT USER: Aku percaya kok mereka tuh sebetulnya baik cuman karena hasutan manusia tapi mirip iblis aja jadi mereKa memandang saya\xe2\x80\xa6',0,1
11071,RT USER: USER Aku inget dulu pernah pura pura sakit biar diperhatiin alias anjing bangsat jadi sakit beneran kan brengsek',0,1
11072,USER Gini aja terus sampe titit kamu copot yang\xf0\x9f\x99\x82',0,1
11073,RT USER: pengen qmu kontolin sambil ngentot ma suami.... URL,0,1
11078,"USER Namanya anak buah iblis, \nmuslim taat dimusuhi muslim bermaksiyat dipuji-puji.\nPembela negeri dia benci, penjilat asing dia hormati.'",0,1
11079,USER Wkwk jahat mah edan',0,1
11087,"Sejak awal, janji campaign-nya Moon Jae-In memang memperbaiki hubungan dgn Korut kok. Makanya dia pilih approach utk hold project THAAD sejak masa kampanye.\n\nYg bikin runyam hubungan Korsel-Korut tahun lalu ya karena congor Trump aja.'",0,1
11098,RT USER: Ni memek tyap hri snge mulu',0,1
11099,laptop gue udah dari 2 bulan lalu ga selesai selesai di service. katanya cuma 2 minggu setan',0,1
11106,USER USER USER liat onta di namani tersinggung',0,1
11112,Sudah lupa cara menikmati makan enak yang penting kenyang sajahhhhh skrg .... Gembel \xf0\x9f\x98\xac',0,1
11115,USER Ga punya kntl mas?',0,1
11121,tolong entot silit ku dong om\nFaaiz\nArdhi\nBambang Priyo\nRidwan Hasian Firdaus',0,1
11123,USER Ngewe trus krj qm.sekali2 donk ma kita2.hehe',0,1
11130,"Depan cermin bukan main elok buat posing bagai,cuba dlm gambar nohhai CACAT HAHAHAHAHA'",0,1
11133,USER Ga rela kunyuk bahagia pagi ini',0,1
11138,Ganteng banget anjir gw menggelepar',0,1
11139,Bangke. Nemu aja orang-orang yang bisa bikin ngakak di Twitter.',0,1
11140,USER Mereun dititah ku si Gunawan : sia asri ngaku kunyuk jadi aing nu keuna kehed.',0,1
11142,rp haneul toketnya sering diremes monyet.yang on retweet',0,1
11152,Ngentod bosque',0,1
11159,Dulu orang bikin karya dulu baru terkenal.\nSekarang kebalikannya. Sulit. Silit.',0,1
11165,USER Gak lah. Kan gua udah tege nih no titit',0,1
11166,"trs kl ada bacot bacot di grup, kl dia udh ngomong, pasti pada setuju semua'",0,1
11177,USER Titit mu??',0,1
11182,RT USER: kebelet ngentot di kamar mandi \xf0\x9f\x98\x8d\nURL,0,1
11193,USER Udah ga pusing lagi? Ayo ntar fc monyet',0,1
11206,"Band metal maen di acara akustik emang pintar sih. Yang penting manggung terus. Tetap produktif. berak sehelm, cebok segelas'",0,1
11207,"USER USER Anjir gue juga lupa sih, kelewatan bener asw jarinya. Sampe gue mute, pokoknya dia sadar gue mute. Uke pokoknya, terakhir jadi Bella kalo ga salah dnnya?'",0,1
11209,"Itu lohhh yg dilakuin oppa oppa koriya, tapi banyak yg bilang oppa koriya banci tapi masa banci ikut militeran 2 tahun :) URL",0,1
11212,"RT USER: Niatnya mandi bareng, eh ngentot juga URL",0,1
11221,"Mantan itu perlu di kasi bunga biar lebih so sweet dikit, bunga bangke maksudnya :|'",0,1
11230,USER woi elah ngakak terus sih anjir hari ini WKKW',0,1
11238,"USER Gua prnh ni jaman SMA, ketinggalan bis sekolah jadi naik bis umum, trus posisi gua berdiri dr pertama naik ampe turun. Pas lagi berdiri pantat gua di toel2in anjiiiing. Karna gua gak lemah lembut kaya elu, itu tangannya diem2 lgsg gua cengk",0,1
11239,USER USER Nanti umpetin setan loh. Mending mabar sudoku aja deh?',0,1
11241,"Karna kondisi udah malem gw udah letih. Kalo capek mood juga gak keruan kan. Gw jadi merasa tertantang. Abangnya udah mayan jauh, mana kondisi jalan padet banyak mobil dan motor, tp entah setan mana yg bikin gw emosi, gw pun ngebut slusap slusup.'",0,1
11279,USER Kga cape tuh kntl',0,1
11280,USER Enak tug g memek y',0,1
11294,"RT USER: si cantik jago ngemut alias nyepong kontol , toketnya keliatan , jadi bikin sange , pengen juga dong kontol kaya gitu .\xe2\x80\xa6'",0,1
11298,"R : Fie ban motorku bocor nih,, gimana nanti aku pulang?\nF : Makanya pakek ini anti kerut anti bocor charm body fit chaaaaarrrmmmm\nR : SARAP'",0,1
11300,USER hadeuhh malah pura2 bloon capek deh',0,1
11311,USER Pengen ngentot kmu dong',0,1
11325,Pengen bilang jancuk:(',0,1
11327,Lelaki melayu ni biasa cik cik sekalian .pakai seksi dikatanya zina mata tapi bila tengok porn dikatanya \xe2\x80\x9celok lah daripada aku berzina\xe2\x80\x9d .sesungguhnya golongan ini bodoh macam tombol pintu',0,1
11338,LIT AS FUCK \xf0\x9f\x94\xa5 SILIT DIKENTU \xf0\x9f\x8d\x91\xf0\x9f\x92\xa8',0,1
11343,"USER ayo, ngentot ma aku'",0,1
11366,USER wkwkwk sompret anjir nasib sama sama buruk gitu? ngakak bangsul',0,1
11375,Hamdalah. Kelar juga ini fitur keparat.',0,1
11405,"USER sssst...tidak perlu ribuuut... bikin budek...!!!\nkita lihat saja nanti tahun 2019, siapa yang akan di ridhoi oleh Allah SWT untuk memimpin kembali negara kita yang tercinta ini. \n\nsudah, titik.'",0,1
11439,sumpah goblok bgt alamatnya belum gue ganti kampang',0,1
11447,Karena cinta hasil menikung adalah terkutuk.',0,1
11467,Brengsek lagunya mantaaapppp!! URL,0,1
11480,Ngeri dah sekaligus salut ama anak muda yg bahasanya soal akhirat mulu. Lu yakin ga bakal nyesel buat rasain gimana serunya jadi youth brengsek bodoh dan tolol?',0,1
11481,Wah edan itu fotosyut',0,1
11486,USER wkwkwk anjing emang jancuk',0,1
11495,Aku juga mau kaya akun kntl ah yg ngrusuhin semua akun yg ngetwit bokep atau kntl atau apa mau search pake keywords selfi ah',0,1
11496,USER Mana ada anjir. Kagak lah.',0,1
11497,USER Emangnya sinbiy setan apa eon hwhw',0,1
11517,USER kirain banci:(',0,1
11530,"USER Tu pisang bule Mn ko gak neko "" pkai profil kontol Mr Mr bule ya ? Q mau kontol km cyg'",0,1
11535,USER pgn ngomong bangke',0,1
11546,USER pas di cari ga nemu tpi bunyi mulu anjir',0,1
11555,"jadi inget pernah nonton film piramid2 gitu rame2, serem. yang lain teriak, gue sama temen gue ketawa2. sudah sinting'",0,1
11557,RT USER: Memek gatel pengen di kentot pake kontol keker',0,1
11561,USER Bolot aja biar legenda',0,1
11569,"USER dfd apaan yaallah, udik gua'",0,1
11570,RT USER: Sayang banget kalo gak di share. Cewek jilbab bro. Cantik yah padahal haha. Ngentot di toilet URL,0,1
11576,USER Duh gw baru sadar 501 pas praketik 5 jari buat huruf O dan kntl\xf0\x9f\x98\x82',0,1
11586,USER Kyulkyung visualnya edan.',0,1
11592,8 bulan ga ketemu matematika di HI gue jadi goblok banget gitu',0,1
11600,Ngeue???\nEklwkwowkwkwkk \nEue eue',0,1
11627,USER Mampus da blm sempet ntn thx you',0,1
11628,USER Btw ini radha bajingan ga sih wqwq dat muah2nya wqwqwq URL,0,1
11635,Rt bokep auto no titit. Siap. \nJadi temennya lulove',0,1
11641,"YF siapapun ngewe yok, bete banget gua'",0,1
11647,USER USER Kebaca mau nete',0,1
11649,RT USER: Habis jogging pagi kebelet ngentot retweet say URL,0,1
11658,"Kenapa ya orang Indonesia ini disuruh tertib susah banget? Salah satu contohnya adalah tertib untuk tidak naik ke KRL sebelum penumpang yang mau turun selesai semua. Saking seringnya nemu orang-orang brengsek kayak gitu di stasiun, saya sampai kepikiran untuk nyiapin kata makian.'",0,1
11663,RT USER: Yang langsung ngaceng harap di Retweet \xf0\x9f\x98\x81 URL,0,1
