,Tweet,HS,Abusive
2433,dia enggak hebat. pengikutnya aja yang dungu bin idiot. URL,1,1
2435,Bajingan lu silvy #DebatFinalPilkadaJKT,1,1
2436,USER Dih kntl.',1,1
2438,"sial, saya harus hidup di jaman dimana orang yang mengumbar kenakalannya dikagumi oleh remaja-remaja tolol'",1,1
2444,USER USER USER Iya semua mulai dari ta* yang disebarin ahog.. makanya cebong macam lo makin subur\xf0\x9f\x98\x9c',1,1
2448,"si kunyuk makin gak jelas lama lama twitnya menggenapka generalisasi kaumnya , bacot tanpa mutu seperti yg sudah terlihat 2th terakhir disini.... sarap'",1,1
2450,RT USER hahaha antek komunis kelojotan menjelang 30/sept... Kecebong adalah anak PKI!!!!,1,1
2455,USER Cebong mana ngerti wkwkw',1,1
2458,USER USER USER Kampang ini orang',1,1
2465,gerombolan yang bergabung di partai sinting indonesia (psi) mayoritas pendukung penista islam AHOK LAKNATULLAH URL,1,1
2480,"USER Bu guru cebong ternyata, gitu'",1,1
2488,USER Koar-koar nya gerakan umat..eh ngebacotnya dukungan politik..\nDasar Bani Cabul otak 212 SE MONAS \xf0\x9f\x98\x82',1,1
2491,jom mampus.',1,1
2494,"USER Itu Yg mencaci ulama siapa mmg nya klo bkn org kafir dan munafik,,,,pake otak mu pekok'",1,1
2495,USER USER neng ...itu bpk yg terhormat ga pke mulut klo ngomong.mohon maaf dia pke SILIT',1,1
2499,USER Gw sejak akil baliq 17 tahun Islam.\nDiperlakukan tidak adil. Gw bilang pernah. Bacot elo pernah bikin gak adil umat Islam.',1,1
2501,USER USER MULUT KAMPANG',1,1
2502,USER Biasa Prof.... rombongan cebong IQ dangkal asal nguap aja',1,1
2503,USER ak :( anak kampang ggggg',1,1
2505,udah gapaham lagideh sama otak cebong\xf0\x9f\x98\xad',1,1
2506,USER USER USER USER USER USER USER USER USER USER USER USER USER USER bubar bangsad',1,1
2528,Nganjing2in seneng. Dianjingin marah. Tolol.',1,1
2530,USER USER anjir ga gitu jg bloon',1,1
2552,USER lebih baik pilih ahok drpd pilih yg se iman tp koruptor dn munafik !! Bodoh kau,1,1
2554,Kenapa ya gue punya kakak laki mulutnya lemes banget kek banci yg lagi marah.\n\nMentolo tak guak cangkem e.',1,1
2555,"Bukannya di Negeri ini juga begitu om? Pekerja mah jongos cina doank, kerja dari subuh sampe malam, digaji pas-pasan, yg kaya cina.",1,1
2557,USER USER cebong boros bacot hemat pake otak',1,1
2559,"Gampangan banget sih jadi orang, baru dipuji dikit aja udah kaya mau ngasih kehormatannya aja haha TOLOL'",1,1
2566,Padahal pak jokowi dah pesan kerja kerja dan kerja . Eh ini malah demo sigoblok teh.,1,1
2579,"TIADA PANGKAT YG PALING MULIA DI DUNIA INI SELAIN PANGKAT SEORANG IBU !!!; Sehebat apapun manusia pasti terlahir dari seorang IBU; ; KEAHLIAN CEBONG HANYA 1, TUKANG TIPU !!!; Plonga plongo mengakibatkan optimisme berlebihan; ; #2019GantiPresiden #PlongaPlo",1,1
2589,USER USER Dasar culun dan plongo...',1,1
2590,"USER Ini sudah termasuk teror , bukan aparat inimah tapi keparat politik.! Bahasanya Mafia politik, hati-hati bos kami tidak takut ancaman / intimidasi Demokrasi. #polri USER \n\nCat. \nUSER'",1,1
2591,Gpp lah drpd si tabib cabul.. Teriak2 gak karuan sambi ngocok tongkol minta gbr bugil pecun... Hoaalaaaah gak ngebayang ana.. Dasar binatang \xf0\x9f\x98\x84\xf0\x9f\x98\x84 URL,1,1
2595,USER bentar bentar kunyuk mirip siapa yak *mikir keras*',1,1
2596,"USER Presiden yg mempermalukan bangsanya sendiri, plonga plongo tolah toleh macam boneka idiot",1,1
2599,"Tolol dan goblok sih pemain teriak gituh,ga mikir dampak nya fans masing2 jadi makin panas dan pemain nya sendiri yang rugi saat away takut nya terjadi apa2...harus cepat2 di atasi sebelum panas pisan'",1,1
2607,"USER USER USER HAHAHAHA...\nAnak monyet mana ngerto wong DONGO...\nBaca dt belakang ""efilnikcufecin""..\nKeturunan monyet memang DONGO...\xf0\x9f\x98\x83\xf0\x9f\x98\x86'",1,1
2610,Persebaya kemarin gak menang. \nInggris kalah. \nTimnas kalah.\nKalahe karo malaysia sisan. \nAh taek mencret kabeh!',1,1
2616,Bagi Allah SWT dungu & biadab tak ada kata cukup sebelum semua kafir dihilangkan dari muka bumi & sisa hanya Mukmin,1,1
2618,USER USER Bodat KOMUNIS TOLOL',1,1
2620,USER USER USER USER USER USER USER USER Yang teriak susah pasti gak dapet jawabannya..dan lo gak bisa jawab kan?\nSimpel kok..\nDungu sok pinter mah kebaca bong!\xf0\x9f\x98\x82\xf0\x9f\x98\x82\nK,1,1
2621,USER USER lu kampang',1,1
2623,"dengan senang hati. Si cewek tadi dilepasin dan si mbaknya naik ke angkutan umum itu. Jadilah di mbaknya di gang bang sama para rapist kunyuk itu. Setelah selesai, si mbaknya balik ke mobilnya. Sebelum ngegas pergi, dia bilang ke para rapist itu.'",1,1
2625,USER USER USER Ustad ini melihatnya pake pantat',1,1
2626,"USER USER USER He..hee negeri ini butuh orang2 yg jujur dlm bekerja spt Rezim skrg ini. Bukan para pengikut kamu Bani Cabul &amp; kampret yg hanya bisa menghembuskan fitnah, hoax, provokasi &amp; kebencian \xf0\x9f\x98\x82'",1,1
2627,USER USER USER USER USER USER USER USER USER USER Ketawain aja.orang munafik mah kerjanya bgt.pendukung wan Abud asu semua.\xf0\x9f\x98\x9c\xf0\x9f\x98\x84',1,1
2631,"USER Begitulah pekaes yg doyan dgn pipis onta, ilmu jd nomor 2 yg utama adalah khutbahnya yg menyala-nyala dan berani mencaci Jokowi, yah itulah junjungannya kayak si pelari terlama sono tuh,,, wkwkwkwk.'",1,1
2632,USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER jgn gtu eek ayam anget',1,1
2640,"USER Preman kampungan monyong putih kok dikasih panggung merusak acara, enek liatnya'",1,1
2642,USER Gausah spoiler bangsad',1,1
2647,maju lu sini babi USER',1,1
2650,"admin kok dendaman, gausa jd admin tolol'",1,1
2652,USER TERORIS KAFIR BUDHA MYANMAR,1,1
2656,USER USER dehhh lg lg dia congor ban serep plonga plongo....politusi kutu kupret',1,1
2657,USER cacat lu',1,1
2662,"Selalu inget, km bukan siapa siapa. Bukan apa apa. Jadi gaada pentingnya juga buat kamu tau.\n\nBut, I need belong to someone. Hahaha. Agony of loneliness huh? Teori nya pak kassin lagi nih? Geblek!'",1,1
2663,"Sindir-menyindir itu wajar. Semua orang pasti pernah nyindir. Yang bego itu elu, kenapa gampang ngerasa abis itu marah-marah.'",1,1
2667,USER Bacot la njer. Sok intelek. Kek telek',1,1
2674,USER biar mampus',1,1
2675,anjir apaan sih musisi asli kakean cocot',1,1
2677,USER Brisik ni setan terkutuk',1,1
2678,"USER Eh malam monyet jadian betul tau. KL Special Force cerita curi bank kan? Kita malam malam plan baik punya curi air kat cafe. Sorang jaga hujung, sorang jaga depan, sorang tengok cik syakri, hahaha gempak babi!'",1,1
2679,USER Banci!!!! Kalau memang gentlemen Sebut saja siapa orangnya!!!',1,1
2686,USER USER Nah kan BACOTNYA CEBONG kok sama semua ya? \xf0\x9f\x98\x82\xf0\x9f\x98\x82 \nMirip PKI..\xf0\x9f\x98\x82\xf0\x9f\x98\x82',1,1
2687,Belajar mencatut Nama Tuhan untuk mendapatkan KENIKMATAN mengikuti jln hidup Muhammad bejad,1,1
2690,USER USER USER USER USER USER USER Ulah cebong kafir keparat itu',1,1
2692,USER Anak PMR cupu.',1,1
2699,USER USER USER USER Puisi untukmu:\nElu bajingan\nWajahmu setan\nMulutmu iblis\nMengaku manusia\nPadahal binatang mesum\n\n-- seni nyet --',1,1
2702,"-c-\n\nikut bersama kami."" \n\nKao yang dari tadi menahan emosi, akhirnya meledak juga.\n\n""Bajingan. Keparat kau. Aku ini lelaki! Aku tekan kan sekali lagi, LELAKI!! Cuih."" \n\nDadanya naik turun, wajahnya merah bagaikan kepiting rebus. Rupanya, ia juga",1,1
2707,USER USER USER Lekong,1,1
2708,USER USER USER USER Wah ada yang keberatan disebut cebong yah?',1,1
2709,RT USER: Wasit goblog!!! Itu sah goal!!!',1,1
2710,USER wah orang goblok sekarang bisa main twitter ya?',1,1
2717,Makin mau mati malah makin menjadi jadi si iblis betina tua itu..\n#TANGKAPSukmawati',1,1
2719,USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER,1,1
2724,USER Presiden rasa mapia #2019GantiPresiden,1,1
2728,"USER Istilah 'cebong' dan 'kampret' kurang berbau Arab. Pakailah istilah 'onta dungu' atau 'keledai liar'.""",1,1
2729,"Ada akun ketepu jutaan.\nTp biarlah, itu akun kapir cebong...\xf0\x9f\x98\x82'",1,1
2730,USER Polisi terkutuk...',1,1
2731,"A:aduh min kok aku kelihatan\ntua ya ?\nB:liat deh kulit becky 30an\nmenjelang 40..\nA:gua nanya keadaan kulit\ngua,bukan becky bego !'",1,1
2734,USER ITU SUKUN BANGSAD!',1,1
2744,USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER Masalahnya si banci dengan akun palsu itu bilang utang pemerintah era USER,1,1
2753,USER Cebong mah percaya wae di boongin meme\xf0\x9f\x98\x80\xf0\x9f\x98\x80\xf0\x9f\x98\x80',1,1
2754,Anies congornya aja gede. Realisasinya gak ada. Janji terus dari awal bisanya paling korupsi. Balik jadi dosen aja bangsat.,1,1
2760,USER Jablay gitu bazeng:((',1,1
2766,"wOe CeBoNg LoE yA, dAsAr kOMuNis, aThEiS, siLiPis, AuTiS, sALiBiS'",1,1
2767,"USER USER Dikasih bukti, terpojok, mlipirnya kemana-mana. Itu namanya cacat logika.'",1,1
2769,"USER USER USER Dan cebong pun terdiam. Taunya apple to apple doang, istilah yang bikin katanya keliatan pinter tapi minim kognitif'",1,1
2770,USER mata gue picek sama dia yg pake koma koma',1,1
2775,USER cowonya kasi ke gua aj bgst.\nlo bejat bener jd cewe astaga',1,1
2779,"USER USER Cebong mana terima dibilang rezim amatiran...\nKlo gak amatir mana bukti ini rezim profesional???utang negara,janji kampanye mana buktinya... kemakmuran rakyat??? Subsidi dicabuti....rezim kayak gini lu mau bilang profesional?",1,1
2780,USER USER USER USER USER Si bani kampret USER nyecerrnya cuma berani ke gue.. Klo ke eloe mah... Dia kederrrr... \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\x,1,1
2783,umat agama islam dijakarta sangat haram dan sangat najis sekali dengan ahok kafir kristen...,1,1
2784,USER USER USER Nih kacung nya aseng bunyi \xf0\x9f\x91\x86',1,1
2785,"USER yg penting gronbrekeng, gunting pita,; manajemen proyek tahap2nya lewatin aj lah; KEAHLIAN CEBONG HANYA 1, TUKANG TIPU !!!; cebong mah gitu, goblok nggak ketulungan. Plonga plongo mengakibatkan optimisme berlebihan; ; #2019GantiPresiden #Plo",1,1
2787,"USER Assalamualaikum..\nsiapa yg bela kresten penyembah bangke yesus busuk itu, ga ada satupun yg bela kresten yg bodoh itu.'",1,1
2791,USER Iman cebong penjilat ...gk kaget.',1,1
2792,USER Ngancem pembunuhan itu gak bakalan pernah lucu. Mana yg diancem Presiden pula... Bloon banget sih. Tuntut pidana seberat2nya pak... USER',1,1
2798,"Pndukung USER spt ARB, SDA adl org2 BEJAD tabiatnya kasar termasuk org ini &gt;&gt; USER &lt;&lt; DASAR Anjing!!'",1,1
2800,USER Aparat keparat .. Biadaaaaa,1,1
2801,USER Nate bocah kontol goblok sontoloyo kepala getel sial asu brengset',1,1
2807,"Istilah Kecebong kampret diharapkan hilang dari jagat dunia maya, istilah kofar kafir-sesat menyesatkan bgmn A? #edisingadukaAa USER'",1,1
2808,USER Hahahaha makin ketauan ni cebong mau sembunyi di balik kebegoannya... \xf0\x9f\x98\x9d\xf0\x9f\x98\x9d',1,1
2814,Ganyang PKI Anjing. URL,1,1
2823,Sumpah bego bgt sih kesel gue. Kenapa ada org yg vote makhluk kayak Sandiaga Uno coba. Oh agama,1,1
2829,#JakartaBanjir Pemimpinnya gak punya akhlak yg baik... PENISTA AGAMA.,1,1
2837,"RT USER: USER lost respect untuk kesekian kalinya buat agency yg lo banggain, buat artis yang lo banggain. \nkelakuan tai kucin\xe2\x80\xa6'",1,1
2838,USER Bwahahhahaha..gw demen klo dah liat cebong ngamuk2..\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82khas cebong banget kalah debat ngamuk ngamuk..cung kacung..\xf0\x9f\x98\x9d\n#2019GantiPresidenKacung',1,1
2844,#HTIBubar7Mei KACUNG KACUNG REZIM LAGI PENGALIHAN ISSU..ISSU APA LG YH ??? UDAH JELAS BUBAR DI BAHAS LG...DASAR KAUM DUNGU',1,1
2851,USER Wakakakak iyaa itu gara2 si andri fala bangke si provokator \xf0\x9f\x98\x85',1,1
2852,USER USER USER USER USER yg mingkem itu siapa ya kodok atau bani kampret...?? Bkn kah PDI sdh tdk ada... Yg ada itu PDI-P Perjuangan... \xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81',1,1
2857,USER Gerombolan bani kampret',1,1
2860,"USER Perilaku cina dari dulu memang sprt itu....jadi pengkhianat bangsa. Makanya di Jogja, warga Cina jadi kelas terpinggirkan dan tdk diperbolehkan punya SHM. Dasar cina keparat.'",1,1
2869,USER USER USER Cuihhhhhhh najis',1,1
2872,"USER USER USER Kalo elu kebanyakan makan duit apa cong??? Duit dari partai, partai dari aseng, aseng rampok duit rakyat, nah sekarang lo mau jual rakyat kecil?? Otak lu dimana cong?? \xf0\x9f\x90\xb7\xf0\x9f\x90\xb7\xf0\x9f\",1,1
2881,"USER Yg milih cebong, liberal tengik, sekularisme,, dan segelintir antek,'",1,1
2882,"#SidangAhok smg sipenista agama n ateknya matinya tdk wjar n jasadnya tdk dtrma tnh n dia tdk prnh mrs kn sorga,aamiin semoga tuhan setuju",1,1
2883,USER USER Ini pak lulung masuk golongan Cebong apa Kampret? \nKok lebih dominan melekat ciri2 Kampret. Apa ini pertanda pak USER ?',1,1
2885,"Om...Ahoknya...Mana Om,Katanya Si BABi Ahok Bisa Ngatasi Banjir...Om...BABi Jgn Membual Om...?!!?",1,1
2892,USER Terkutuk lah kamu yg menyelewengkan nick queen',1,1
2896,"Ebonk suka bgt hebohin hal2 receh. Pohon plastik lah, bambu lah. Giliran utk issue2 besar kyk ekonomi yng anjlok, tka ilegal merajalele, ketahanan nasional, dll mereka mingkem. Emang kapasitas otaknya kecil kali ya, ga bs cerna issue2 besar \xf0\x9f\x98\",1,1
2898,USER USER USER USER wkwkkk bani kacung penggemar jamban ....dongok lu optimal cung',1,1
2899,USER USER Tujuan dibikin kaca tuh biar nyadar pas kemaren lu ngehina ismed belom lagi dulu2 bepe sm diego michel (pbfc) tolol lu',1,1
2902,USER USER USER USER Wakakaka.. Cebong ngibul. Ngikut gaya ngibul junjungannya',1,1
2909,USER USER Anti kritik kontol mu bangsad. Org idiot aja tau itu hate speech',1,1
2914,USER USER USER USER USER USER Matamu lah picek...buktikn bukan hoax dan buktikn kalau km kgk mlorot otak.',1,1
2917,RT USER: agel perek gausah rt rt:) USER',1,1
2918,Founder perkataan crush ni memang brengsek',1,1
2919,"USER Tenang ntar lagi dukhan, muslim sehat2 saja hanya kena flu sedikit, kafir &amp; munafik keluar nanah dari telinga &amp; tubuhnya bengkak 40 hari kemudian modar !!!'",1,1
2925,USER USER yauda cocot anda cincau',1,1
2933,"USER USER Waketum USER , CUCI CONGOR USER dahulu..., agar yang keluar dari congornya GAK ASAL, jadi kalian gak perlu repot ""cuci tangan"".\nKetua kalian USER yang ""LEMPAR BATU"", kalian mau ""SEMBUNYI TANGAN""?'",1,1
2934,USER Anti Jokowi bagi Bani Kampret itu udah jadi Rukun Iman mereka kali ye Bang... \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',1,1
2942,USER mampus lu ganti.',1,1
2944,USER Kenapa pemain cacat dimasukin.?\xf0\x9f\x98\xb2\xf0\x9f\x98\xb2\xf0\x9f\x98\xb2.\nTeco tolol',1,1
2947,USER USER PPP jd bangke ni 2019',1,1
2950,"SETUJU SAYA,KLAU AHOK DAPAT GELAR SANTRI KEHORMATAN.... TAPI SANTRI KEHORMATAN BABI.... URL",1,1
2951,RT USER: USER Oh ternyata kesibukan bertambah promosi hoax\nKampret laah\nIni nomor 0856 bisa di daftar ke USER ga\nBiar ga p\xe2\x80\xa6',1,1
2952,Kenapa awalnya gue harus kenal lo kalo\nakhirnya kita sama2 kayak saling gak kenal? Dasar BANCI',1,1
2956,USER Apakkk kau babi \xf0\x9f\x96\x95\xf0\x9f\x98\x91',1,1
2958,RT USER: Manusia kampret bernama Syahroni B Daud ini akhirnya MENGAKU SALAH SUDAH MENUDUH ADA TELUR PALSU dan meminta maaf. https:\xe2\x80\xa6',1,1
2965,"USER Gubernur ahoax yg di bangga in cebong kelas Jamban, mana yg di bangga in ahoker sama jokower, nih liat gubernur Indonesia cerdasnya....",1,1
2971,"USER USER USER USER USER Sekalipun gua ngomong pake data pasti lu juga kagak bakal ketawa bong, tapi kalo si cungkring plonga plongo jokowi yg ngomong skalipun isi kotak taik dibilang roti pasti lu percaya. Begitulah isi ota",1,1
2984,Hang buat event majlis berbuka puasa. Tapi hang tak puasa. Bangkai.',1,1
2990,USER USER perek lu mah',1,1
2997,USER ASU ASU ASUUUU SI KUYAAAAAAAAAAAAA',1,1
3001,USER USER Cina babi komunis anti agama terutama Islam yg bikin ribut di Indonesia.,1,1
3006,USER USER Kampret mencret pun kau salahkan pemerintah kok neeekkk',1,1
3007,"USER USER sori ya cung gw bukan spt lu yg bani kacung itu .....apa"" ngayal sampe ekonomi meroket juga khayalan ...hahahahaha'",1,1
3008,"Ehh anak anjing Ahok, Kelan itu blon siuman, mending emut2 bool basuki lagi aja sana, kasih tau sama Babi yg lain, bool basuki wangi gitu",1,1
3010,USER USER Kristen lesbi emang ya?',1,1
3011,USER Banyak cocot kau\n\nCangkemu cuk.',1,1
3013,USER Mukidinya si KAFIR.',1,1
3014,Itulah Indonesia. Yg dibully org yg bener.Yg salah dan binatang2 seperti nomor tiga dibiarin berkeliaran #matanajwadebatjakarta pak an URL,1,1
3020,anjing elo dua rebuan emg URL,1,1
3021,"Aku suka payudaramu.\n""DASAR KURANG AJAR KAU!"" Katanya, sambil menamparku.\nLalu, untuk apa dipamerkan, jika tak ingin dipuji? .....\n\nBrengsek!'",1,1
3026,USER Otw maho kamu mah.',1,1
3029,USER USER Emang dasar kecoa goblog! Ngambil uang simpanan dibank dan dikelola bank tanpa seizin yg nabung koq dibilang maling',1,1
3030,"USER USER Harusnya kita makin senang dia koar2 gak jelas kayak gitu. Biar rakyat kita semakin tau, cocot setan yang lagi kebingungan hadapi #2019T3tapJokowi'",1,1
3034,"USER USER USER USER USER USER Dasar bloon, tw mana fiksi? sekarang mengunduh buku gampang dasar perek harga seratusan\xf0\x9f\x98\x82\xf0\x9f\x98\x81\xf0\x9f\x98\x82'",1,1
3035,si goblok nyuruh ngupas kulit kacang ijo ber baskom baskom tolol bgt tai dikira gampang asu. GABUT BGT IDUPNYA MONYET GAK BALIK BALIK GUE',1,1
3046,"USER kacrut , rank 10 tapi mainnya gk cerdas asal gebuk doang'",1,1
3056,USER USER Bukannya malu kok malah ketawa. Dasar idiot',1,1
3061,"kebiadaban ahok cina kafir rakyat kecil yg jadi PKL & asongan2 digusur2 dan dianiaya spt teroris, ahok kafir biadab",1,1
3066,"USER USER Presiden kok cengeng? ,""kata KECOAK. Cebong mana ngartii!1!1!!1!1!!!'",1,1
3075,USER USER USER USER USER USER USER USER USER USER USER USER ANJIR G MACEM MACEM LUH SETAN',1,1
3077,"USER USER USER USER USER Eh toilet fifis onta melipir lagi. Ini di indonesia lho, gerombolan lu mabok budaya arab jd nya kayak gitu \xf0\x9f\x98\x82'",1,1
3078,USER USER Situ lebih bego :)',1,1
3083,"USER USER 08 for presiden, buat para jongos dan antek asing yg menguras bumi pertiwi bersiaplah......#2019GantiPresiden",1,1
3084,USER Jancuk! Pingin gue tabok itu anak',1,1
3089,USER USER USER Utang 7000 trilyun. Tapi para kampret yg hidupnya melarat ikut makan. Kalo cebong udah happy hidupnya. Gak perlu akting sengsara gitu.',1,1
3092,"USER USER Ini cebong dungu, korban PHP \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'",1,1
3094,USER Cebong mana ngerti',1,1
3097,Ayo kita ajak Mas Goen beralih dari penyembah Allah SWT benci kafir jadi pembakar kemenyan,1,1
3100,"USER USER USER USER USER USER IYA. SOALNYA LOE ga tahu junjungan loe toh membantai 200 lebih orang timtim peristiwa santa cruz... juga menculik aktivis, ga tahu di mana skrang... Loe ga sadar kalau junjunganmu itu penjahat internasional d",1,1
3105,"USER Dimaklumin aja, namanya juga KAMPRET, semua serba terbalik, hidupnya juga terbalik, menggelantung. Wajar kalau segala pemikirannya juga terbalik, kepalapun bau pesing karena kencingpun harus terbalik pula membasahi kepalanya. Pesing tak selalu",1,1
3112,"USER USER USER Apa hubungannya dgn munafik, kalian kitabnya dihina, laporkan dia kepolisian. Waspadai cebong kafir yg ngaku-ngaku Islam.",1,1
3114,USER Alah bullshit tai kotok',1,1
3117,USER Ngeri bangsaku si PKI biadab itu ingin bangkit ... tolak dan bubarkan !!!,1,1
3125,RT USER ini orang kebiasaan jilat ludah sendiri.. Bik malu USER kami hormat SBY tapi tidak buzzer tolol satu ini,1,1
3126,"USER USER USER Topik pembicaraan CEBONG dan BANI HOAX itu loncat\xc2\xb2 ya..\n\nDari Prestasi BABIHOK apa? - gak dijawab. Malah ke Tanah Abang (TA). Dikasih contoh TA yg baik, malah minta\xc2\xb2 yg buruknya.'",1,1
3128,"USER lost respect untuk kesekian kalinya buat agency yg lo banggain, buat artis yang lo banggain. \nkelakuan tai kucing di kasih nyawa sih kea gini. \n\nlo di tampol duit sama lee sooman mau? di tampol lamborgini sama GD mau? di tampol sama material",1,1
3129,USER Masalah dia i penulis ucapan kad raya cina tu??? ellooo???',1,1
3133,Lw yang dungu...dunia tahu itu..,1,1
3136,"Kata mama ""orang sombong itu temenya SETAN"" jadi jangan salahin gue, kalo gue gak mau temenan sama orang sombong kek lo!!'",1,1
3137,"USER USER USER USER USER Kbnyakan kencing onta mahluk satu ini, emosi mulu dari td gua liat, dasar sumbu pendek si tidur kebalik.'",1,1
