,Tweet,HS,Abusive
3733,Apa layak mempercayai kepengurusan negara kepada pemerintah yg bahkan tak mampu menemukan dokumen penting negara? URL,1,0
3739,Gimana lae USER ? tapi ah bentar lagi aja kok kan #2019GantiPresiden,1,0
3747,RT USER Daripada menghentikan KPK lebih baik bubarkan DPR rakus yg tdk berguna untuk rakyat,1,0
3755,Nama: Rizieq Shihab Status: Tersangka Kasus: Konten Pornografi (diduga) Mendukung Anies-Sandi,1,0
3757,RT USER Wah ini bener? foto2 Asma Dewi yg kata polisi mentransfer 75jt ke Grup Saracen ya ? Yg main busuk anies sandi di KaPolri,1,0
3759,"RT USER Belajar la dari negara tetangga vietnam terbukti korupsi hukuman mati pasti mikir tu tikus2 rakus nya, Indonesia sby aja ga berani ditumpas",1,0
3761,RT USER bukan raisa pak de tapi freeport jatuh ketangan asing jahh,1,0
3774,Di Rezim ini sekjen parai Komunis Vietnam digelar karpet merah di istana,1,0
3788,Ingat gak dengan demo teroris botak Myanmar arah nya mau turunkan jokowi,1,0
3792,pemerintahan Jokowi yg diktaktor dan otoriter ini terbukti telah memakai tangan KPK untuk mengkriminilisisi lawan-lawan politik,1,0
3810,Indonesia Skrang lg menterjemahkan KEINGINAN CINA???,1,0
3817,"USER Prabowo yang memaksakan diri, sama pendukung ultrasnya. DIkirain opsi presiden cuma prabowo doang kali",1,0
3826,jika USER tidak bisa membangun kabinet yang mampu meningkatkan daya beli maka LENGSERKAN USER,1,0
3828,"USER USER USER Baca deh QS Al Maidah ; 48....Al Qur'an adalah kitab suci trakhir dr smua kitab2 suci yg prnh Allah trunkn..yg mna Al Qur'an mnjdi kiblat semua kitab2 suci sblumnya...jdi scara logika, RG sdh menistakan agama Islam.",1,0
3843,"Status Dukung ""Gerakan Matikan Lilin untuk Ahok"" Gubernur Sebut Akun Facebook Di-""hack"" URL",1,0
3844,RT USER Satu persatu antek orba muncul kepermukaan. Pedih memang gk bisa lagi korupsi berjemaah spt jaman suharto dan sby.,1,0
3848,USER Lebih tidak percaya lagi kpd keislaman presiden fiksi,1,0
3849,"USER USER USER Banteng lebih ngeri lagi bung,sarangnya komunis'",1,0
3852,Usir cina dri nkri Wni keturunan cina diskrening dulu,1,0
3861,RT USER: USER ganyang PKI,1,0
3862,"Ini Media milik Cina itu ya. Usir aja, Biang Perpecahan!",1,0
3864,Video Mujahidin Menyerang Pasukan Teroris Budha di Myanmar URL,1,0
3868,"sekarang kalian lihat sendiri, bagaimana rezim ini ingin menjual semua aset bangsa. lengserkan jokowi Garuda Bangkrut",1,0
3880,USER Saya dukung 200 % pernyataan Najwa soal KPK. Lebih baik DPR kita bubarkan,1,0
3887,Kelamaan baangg jika 2109?; #2019GantiPresiden,1,0
3890,Apakah sambil Jambore mereka mengaji ayat penggal kafir Bung Ketua Umum ICMI?,1,0
3894,RT USER Wah kemunduran! 6 thn lalu kesimpulannya udah bubarkan KPK URL,1,0
3895,USER Pak USER pernyataan Din Syamsuddin harus jadi pintu masuk mencabut ijin semua pendidikan Islam,1,0
3898,USER USER USER USER Apanya yang kebuka kemunaqikannya,1,0
3900,Bukan basa basi .. itu keluar dari hati.; ; #2019GantiPresiden;,1,0
3912,SBY+PRABOWO; #2019GantiPresiden menang mutlak ? Chopper balik ke solo; USER Om USER,1,0
3913,"USER USER Ko jokowi""prabowo lah""sekarang rayat kecil susah""listrik aja tambah mahal",1,0
3915,Kenapa setelah peristiwa 98 Prabowo diberhentikan dari TNI? Dan kabur ke Jordania? Ada yg bisa kasih penjelasan?,1,0
3916,Universitas Islam Rohingya di Maungdaw dibakar Teroris Budha (12/9).,1,0
3917,Apakah kita menuntut si penista ini diadili krn dia orang kristen? sama sekali tidak!! krn Islam tdk pernah membenci krn beda #TahanPenista',1,0
3922,RT USER: Masalahnya 80% rakyat indonesia udah tau bahwa jokowi ga mampu pimpin RI :)) URL,1,0
3926,Anies-Sandi Gunakan Produk Saracen untuk kampanye URL,1,0
3929,"Sampai detik ini si USER masih tetap bertahan dengan pernyataan nya tsb yg mengatakan kalau "" kitab suci adalah fiksi dan fiktif"" ini betul2 baru D.N AIDIT malah dia tantang umat islam 240 juta orang di negeri ini ,lalu mau kita apakan ini orang",1,0
3930,RT USER USER Bubarkan aja KPK ternyata lemah . Harusnya di perkuat di PTUN ini malah batal artinya bohong OTT,1,0
3931,"USER haha memaki untuk melawan mah harus, drpd ditindas pemimpin munafik melindungi penista agama, dll. Agama no 1 (islam), taubat rot",1,0
3932,Masih yakin ini president? #2019GantiPresiden WAJIB!! USER USER gimana pendapat USER mohon pencerahannya prof,1,0
3936,"RT USER Apalagi kekayaan SBY, hasil korupsi semua",1,0
3941,USER USER USER Kenapa bukan jokowi yang lo suruh mundur?,1,0
3943,Lebih baik mundur pak USER URL,1,0
3964,Terlalu suuzon nih rezim URL,1,0
3973,Batalkan pelantikan anies! Gw lbh rela jkt dipimpin PLT Gub drpd gub hasil pemilihan kepala daerah berlumur SARA,1,0
3975,USER: ahoker siap bela penista agama https:\/\/t.co\/HxuU4rUDFX\,1,0
3983,USER itu yg cewe pake kerudung ngapain ya? Setiap kali konfrensi pers ada aja.. Pencitraan Islami kaliiii... Bwahaha..!!,1,0
3992,RT USER USER PARTAI PKI INDONESIA PERTAMA SIAPAKAH NAMANYA.AJARAN INI DATANG DARI CINA RUSIA.PKI PENGKHIANAT PANCASILA,1,0
3996,USER USER USER Haha.. Si paltiwest gak paham sejarah..,1,0
4004,"Di wikipedia, orde baru termasuk pemerintahan junta militer kayak pemerintahan myanmar sekarang? B aja. Yg diktator kan cuma jokowi.",1,0
4007,USER ya pantaslah disebut Rezim Anti Islam,1,0
4010,gayanya jokowi pengen kyk orde baru tpi PKI nya malah dibiarin muncul itu mah bukan gaya orde baru reborn,1,0
4019,Ya kali ketemu Bobotoh Viking minta kaos The Jak?? #MIKIR,1,0
4043,"Kristen ortodox agama yang sangat mengerikan.. Mereka sholat,pake jilbab hampir sama penampilannya dengan orang...",1,0
4060,"Tolak kebangkitan PKI, Tolak perpu anti Islam jokowi diktator lengserkan jokowi rakyat bersama tni URL",1,0
4062,Ingat jika klean mengadakan Nobar Film G30S PKI ada yg bubarkan rekam dan simpan dalam ingatan klean. Mereka adalah PKI,1,0
4076,Karaoke ke Taman Sari itu berangkatnya dengan kesadaran dan keinginan kalau diajak Anies Sandi dan Saracen itu baru jebakan..,1,0
4079,RT USER USER Hari ini ngaku nggak kenal bsk mungkin bilang asma adalah ahoker yg menyusup di kubu anies sandi!!,1,0
4083,Janji jokowi soal 10 juta lapangan kerja ternyata benar adanya .\nBuat TKA china tapi',1,0
4088,"Itulah salah satu propaganda kaum komunis gaya baru, jadi sudah jelas jokowi bagian dari gerombolan tsb. LENGSERKAN JOKOWI",1,0
4089,USER USER USER yg kaya gini layak di tangkap.,1,0
4094,"Astaghfirullah Hal'adzim..; Benar2 terjadi PEMBODOHAN ..; ; Bagi yg pernah nonton , mungkin bisa tau berapa persen EDUKASI yg didapat dlm film2 ini ..; ; #2019GantiPresiden; ; USER; USER; USER; USER; USER; ;",1,0
4105,USER Smkin glojotan para pendukung anies.sandi..,1,0
4110,Mari Awasi sekeliling kita masing-masing menjelang 30/S jika ada aktifitas antek komunis laporkan ke Ulama dan TNI...!! ganyang pki,1,0
4119,Turunkan Jokowi Di Myanmar rohingya,1,0
4122,4 partai yg walkout adlh partai besar semua. Banteng nyungsep. Kunci ditangan Rakyat.Jgn nunggu smp2019 langsung lengserkan Jokowi. REVOLUSI,1,0
4127,Belajar memancing... ???; #fishing #rihlah #arisan #2019GantiPresiden @ Pondok Lawu Cisarua,1,0
4136,mulai sekarang aku akan memuji pak jokowi dan bu mega. aku takut dipenjara.,1,0
4138,"Para pembajak agama ada di semua agama. Bahkan agama Yahudi yg eksklusif itu pun konon dibajak oleh bangsa Kazhar. Betapa mudahnya membajak agama yg bersifat inklusif, dimana siapapun berhak masuk agama tsb?",1,0
4155,KepungIstana mari kita lengserkan org no 1 di INA jokowi sudah buat org gk bisa dftr cpns dia enak dulu dftr cpns mudah skrg tdk dibuka.,1,0
4162,USER Wahh pak SBY pencitraan nich.. wkwk,1,0
4164,"apalagi jika ditambah dengan promosi nikah muda!; Jangan berkelit dan sok inosen deh.... kita semua harus tahu dan sejak dulu diajarkan, menikah itu jika sudah siap! Mosok ajaran ini mau diganti dengan gerakan nikah muda hanya demi hindari zina? Please deh",1,0
4170,Pak SBY berani tdk bil klo Ibas terlibat Korupsi silahkan Tembak Mati kyk President Philipina srh bunuh anaknya klo terlibat Narkoba...,1,0
4176,RT USER USER Hutang gara-gara bapakmu yang jual aset2 ke asing nyalahin presiden skrg...tanya Jhon Perkins era kapan freeport lepas ?,1,0
4183,Mari Rebut Kembali Posisi untuk Pekerja Lokal ???????; .; .; #TKACinaTakTerkendali; #MayDay2018; #HariBuruh2018; #2019GantiPresiden #GantiPresiden2019,1,0
4190,Demi hukum Jokowi sudah bisa diturunkan secara konstitusional karena melanggar undang-undang. Lengserkan Jokowi...,1,0
4193,Saya yakin mereka komunis zionis yahudi,1,0
4194,RT USER: Para pendukung Jokowi lebih parah lagi. Mereka yg buta data mengklaim secara membabi-buta sejumlah proyek infrastruktur.,1,0
4198,RT USER USER USER Dulu ada yg bilang... presiden Suharto Lengser negeri ini akan kacau.. ternyata jokowi yang merusak Indonesia,1,0
4199,USER BUBARKAN HTI. TOLAK FAHAM KHILAFAH,1,0
4200,"Ayo Muslim Indonesia, jangan hanya berani penggal kafir, beranilah diskusi baik2, mana MUI, NU, Muhammadiyah, ICMI?",1,0
4207,Malam ini: Ganyang! Bakar! Bunuh PKI!,1,0
4214,"Apakah dgn pendapat keagamaan ini, ulama kt di MUI anti kebhinekaan atau ada yg menuduh utk mnghalangi si penista jd gubernur? #TahanPenista",1,0
4216,Liat diri sendiri pa jok masih belum becus ngurusin negara kok udah sombong *sodorin kaca URL,1,0
4218,Jaman SBY kader lo korupsi hambalang giliran ditangang gantung dimonas eh ciut URL,1,0
4220,Kalau sudah begini rame - rame saling cuci tangan. Cari aman masing - masing..... Dasar gubernur curang,1,0
4226,USER Waduh kek ginian nafsu banget mo 2 periode...? Nggak janji lah yao...; ; #2019GantiPresiden ; #2019GantiPresiden ; #2019GantiPresiden,1,0
4231,Soeharto yang katanya otoriter dan diktator saja takut korupsi dana haji kok Jokowi malah mau ambil dana haji dengan sepihak? :),1,0
4234,"USER USER USER USER Kn bukan ulama, jd ya wajar, kl ulama tersangka cabul dan kbur g brani plng baru luar biasa, eh bkn ulama, cm ktanya ulama",1,0
4237,"Bukannya menyelesaikan permasalahan yang ada di Jakarta, eh malah datang ke #sumut ikut pilkada. Mau lari dari panggilan KPK ya begini nih cara kotornyaa #register40 #DjarotCalonNapi #medan #pilgubsu2018 #pilkada2018",1,0
4240,Pendrive 16GB RM45. Betul harga yahudi dia bagi. Memang pangkah terus kedai tu.',1,0
4243,"Kekuasaan itu cobaan, gunakan secara adil dan amanah. TolakPERPPUOtoriter TolakPERPPUAntiIslam lengserkan jokowi",1,0
4248,Asma Dewi Alumni 212 Prabowo Dan Anies-Sandi Was-Was Pembalasan Ahok * wajah yg foto bersm AniesSndi 1 type bingit URL,1,0
4252,"USER USER USER iya , trump memang penista agama atau anti islam emang hubungannya dgn anis apa?",1,0
4256,Kapan ya Djarot lengser? Gak sabar lihat kemampuan Anies - Sandi ngelola Jakarta... :),1,0
4260,ASMA DEWI Untuk Jegal Pelantikan ANIES-SANDI,1,0
4265,Belumlah habis galau pak jokowi ditinggal kawin raisa. Kekalahan 2019 sudah di depan mata. Wkwkwk,1,0
4266,Bingung euy... profesor doktor bicara ga jelas sing penting turunkan jokowi,1,0
4269,"Gejala memecah belah ummat islam mulai nampak yg dimotori orang"" lama USER ; USER ; USER ; USER ; USER ; USER ; USER ; USER ; USER ; ; SELAMAT MENIKMATI; #2019GantiPresiden; Kembalika",1,0
4288,Tidak suka melihat Prabowo lantas menyerang &amp; mendiskreditkan bapak kandungnya.,1,0
4291,Selamat pagi antek-antek Komunis...!!!.,1,0
4295,USER Intinya yang tidak dukung PRABOWO adalah PKI,1,0
4303,Cuman Komunis Yang Anti Agama.,1,0
4311,Artinya kepercayaan Quran sebagai kitab hukum Allah SWT harus dibuang Pak Lukman?,1,0
4330,Parpol juga tidak memiliki nasionalisme dan lebih mempromosikan negara2 asing.\nParpol ini antek asing',1,0
4331,RT USER USER USER USER ya karena zaman sby korupsi berjemaah asal bpk senang jawaban,1,0
4332,Kivlan cs jerit-jerit komunis hidup lagi!,1,0
4333,Alangkah lucunya wagubku USER USER MeikartaGate URL,1,0
4346,Jadi benar bahwa rezim saat ini adalah rezim komunis? Kok tanda-tanda nya seperti mengarah kesana ya..,1,0
4347,Memonopoli gula dengan alasan penyebaran distribusi. Kami bukan orang bodoh pak presiden. Jangan bunuh IKM krn ada 298M biaya fee lelang.,1,0
4348,USER Dukung2 Jokowi itu ujung2nya dapat kekuasaan ya.. politik munafik sok dukung padahal ada udang dibalik batu',1,0
4351,RT USER Ya intinye siapepun yang gak dukung wowo pasti di Cap PKI,1,0
4352,"USER USER Bang, ini jaman rezim hutang, ya bangga lah \xf0\x9f\x98\x80'",1,0
4354,RT USER: USER Mari kita lihat saja sejauh mana parahnya Jakarta tanpa Ahok ini nanti setelah pelantikan gubernur baru...,1,0
4361,RT USER USER USER USER Ucapan mu bos yg berfoto dgn anis pasti benci ahok jokowi,1,0
4370,RT USER USER Issue-issue PKI sudah muncul sehubung pemilihan presiden mulai dekat. Itu bentuk kampanye murahan.,1,0
4373,Makanya USER itu bagian dari Koruptor.sebab dia paling kenceng minta KPK di bubarkan.fahrisetan URL,1,0
4386,USER Semoga ente di laknat Allah karena merusak islam dari dalam..,1,0
4389,Dikeroyok Atau Ditembak Yudi Ogah Berlutut Pada Rezim Jokowi URL,1,0
4401,Mereka tidak tertarik melihat KORUPTOR BLBI yg pelaku2nya Taipan binaan KOMUNIS CHINA dan mitra nya MEGAWATI SP,1,0
4402,Insya Allah #2019GantiPresiden ; Insya Allah #2019PresidenBaru,1,0
4405,USER Oohhh... itu kaos yg rencana ditukar pake KTP ya?; #2019GantiPresiden,1,0
4406,"bohong mimpi delusi nyata nya memburuk , hukum carut marut jgn sampe belarut.. bisa indonesia bangkrut USER Turunkan Jokowi",1,0
4409,RT USER Kita apresiasi kinerja Polri. Sigap cepat dan tuntas. Eh Victor Iwan Bopeng Nathan? Masih bebas aja pak KaPolri KaPolri KaPolri KaPolri,1,0
4412,"Toh kita bukan negara satu agama. Gak akan hilanglah budaya itu cuma karena pengaruh satu agama. Yah kecuali si mayoritas ini masih kayak sekarang sih, rese maksa-maksa orang yang tidak satu agama sekalipun.",1,0
4414,kejadian diatas bisa kita simpulkan bahwa rezim Jokowi hari ini memang anti Islam dan pro kapitalis. penghapusan Politic_ID,1,0
4417,"USER Nah itu dia....hadeh rejim amatir!!!,*muakmuakmuak* ingin segera 2019, ingin segera #2019GantiPresiden",1,0
4425,Prabowo bicara tentang Islam ? Sama saja dengan meminta Rhoma Irama... URL,1,0
4433,RT USER Penyalahgunaan wewenang MeikartaGate USER USER USER USER USER USER USER,1,0
4437,RT USER: USER ada PKI kali nyusup diacara ente min ... massa pada teriak ganyang PKI ..,1,0
4438,Batalkan Anies Sandi! URL,1,0
4443,USER USER Nanti Pak Prabowo naik.. langsung puja-pujinya pindah lg..,1,0
4444,Ganyang PKI ... rakyat Indonesia mendukung!!! URL,1,0
4448,Kalau SBY dulu ngebut tarik utang kayak Jokowi ekonomi tumbuh tdk 63% bisa 7% atau di atas 7%. Ngelola negara kok andalin utang china?,1,0
4456,Nada ketus president .... hehehe keliatan diktatornya jokowi...... URL,1,0
4462,RT USER USER Hanya di rezim diktator &amp; otoriter sekarang ini. ibu-ibu ulama mahasiswa dan tokoh-tokoh muslim dijadikan tahanan politik,1,0
4463,USER Karena yg doyan teriak saya pancasila saya indonesia kebanyakan adalah komunis cina dan antek anteknya,1,0
4465,Siapapun pasangan beliau asal bukan Jokowi gw coblosan...keberanian Prabowo nga sampe separoh ini bapak. URL,1,0
4466,"USER Kenapa ya kapir suka ikut2an, padahal kita gak pernah ngurusin urusan mereka wkkwkw'",1,0
4469,RT USER: JEBRET!!! Letjen (Purn) Suryo Prabowo: Inisiator HOAX Bermula dari ESEMKA URL URL,1,0
4475,"USER USER Lawan kita adalah Yahudi Zionis,semua harus fokus ke sana,tuh liat betapa rukunnya sesama orang Yahudi meski beda aliran. Kl kita sesama muslim ndak rukun,gimana mau menang lawan Yahudi???,!!!'",1,0
4482,WOWO Mulai KUMAT rajin turun gunung demo di Monas nyinyirin Jokowi URL USER USER USER USER,1,0
4483,Rezim ini bener2 dikuasai oleh oknum2 yg anti-Islam,1,0
4486,"Secara tak sengaja baju jokowi memecah Indonesia jadi dua bagian; ; ""Menyedihkannya Presiden Yang Tak Paham Ideologi &amp; Konstitusi NKRI"" by USER - Chirpstory",1,0
4487,Ahok jatuh.. makin mudah jokowi di lengserkan.,1,0
4489,Agar Muslim mudah Buang Islam USER USER USER Kemen.Agama wajib menjelaskan asal-usul kafir,1,0
4499,Ayo lengserkan USER 2019 jgn kasi ampun,1,0
4502,RT USER USER trus maksudnya Indonesia yg mayoritas muslim suruh pilih pemimpin cina non muslim gitu ya ? Jangan dong,1,0
4504,Astaghfirullah...sejak kapan Al-Qur'an berisi 33 Juz ? ??; .; ; .; .; #2019GantiPresiden ; #GantiPresiden2019,1,0
4507,#2019GantiPresiden Pengamat: Data Khofifah-Emil Lebih Faktual di Lapangan,1,0
4513,"Krn mereka ingin mengganti Demokrasi Pancasila dgn Demokrasi PKI, yg tdk bertuhan, yg bebas perjinahan, miras, LGBT. PKIBukanIndonesia",1,0
4516,USER Oh yeke.. macam2 isu negara kapir ni',1,0
4525,RT USER jokowi pemimpinnya kalo jokowi dah lengser indonesia akan maju lagi ga apa-apalah mundur 5 tahun untuk maju seterusnya,1,0
4536,RT USER Semua udah terang benderang. asal polisi mau usut tuntas sebelum dilantik. Kalau pemilihan kepala daerah terkait asma saracen KaPolri KaPolri,1,0
4557,perintah ulama !! GANYANG PKI !! URL,1,0
4560,RT USER Pak Anies n pak Sandi..... mana kerjamu? Wkwkwk blm apa-apa udah gw tagih.... mundurlah secara terhormat.,1,0
4568,PKI now= PKS FPI HTI FUI saracen dibayar u demo-demo u fitnah&provokasi sara JokAhok.dibayar o sby wowo ht ts dgn isiu istana procina pki&anti Islam,1,0
4578,"Saya udah bilang. Kalo Ahok dihukum, saya akan berbalik untuk ikut Lengserkan Jokowi. Ahok sudah dikorbankan di pilgub. Tidak Adil. URL",1,0
4586,Dipaksa bersalah bahkan di intimidasi dari berbagai kasus hukum yg diciptakan oleh aparat penjaga Rezim diktator,1,0
4603,RT USER USER USER Klop pemberontak sekaligus koruptor.,1,0
4605,#ABJ Ayo lah Prabowo+SBY+Pendukung #2019GantiPresiden bersatu,1,0
4619,RT USER USER Donatur pak jokowi mulai hijrah ke prabowo. Dana pensiunan terancam dipakai nyapres. wakwawww dukung perppu ormas,1,0
4621,"USER Klo tiap ganti presiden cari simpati dgn cara nambah cuti, naikkan gaji dan THR PNS mau jadi apa negara kita 5 tahun ke depan. Katanya krisis? #jokowi makin kelihatan lucunya'",1,0
4628,"FPI: Pendukung Ahok kalah jumlah, dengan izin Allah kita gusur Gubernur koruptor dan penista agama URL",1,0
4634,RT USER Nanti kalau Pak Prabowo jadi presiden sikap si pendekar 1 kuping ini akan berubah haluan.,1,0
4642,USER USER KPK nya Bubarkan saja.. Di gaji dr uang rakyat hanya untuk menjadi pemain dagelan lenong bocah...,1,0
4651,Kecerdasan SBY bermain dua kaki. Di depan publik SBY bergabung di KMP mengusung Prabowo - Hatta. Di belakang SBY koalisi dgn Jend Merah,1,0
4652,"Met pagi pak USER , udah ngertikan ; #2019GantiPresiden ?",1,0
4663,Dengan tuduhan Cina membawa Flakka ke Indonesia utk merusak generasi muda Indonesia.,1,0
4676,RT USER: Prabowo ini sampah gak ada gunanya buat bangsa ini. Amien Rais juga. URL,1,0
4680,USER bener tu biar jokowi ingat dan semangat gebuk pki yg mau muncul,1,0
4686,"USER USER Tolong pak dokter bantu periksa, kira-kira penyakit apa yg diderita oleh pak polisi, kenapa kok sama tulisan #2019GantiPresiden alergi... Dimedan juga katanya begitu, mungkin ini wabah khusus yg diderita para polisi kita...please...",1,0
4687,USER Kalau mau berpolitik ya mundur aja dulu dari posisi panglima. Or Jokowi ganti aja!,1,0
4691,"Ki gila P: Saya Titisan JAYABAYA, RI hrs kembali ke UUD45! USIR CINA USER USER USER USER",1,0
4697,Ganyang PKI ber IQ 200 URL,1,0
4698,RT USER: Prabowo Subianto Gagal maju URL,1,0
4701,RT USER USER USER USER Indeks demokrasi menurun pegimana dengan indeks Komunis/PKI dan Otoritarianisme?,1,0
4702,Dibilang komunis sekaligus dibilang antek Amerika. Penganut bumi datar kayak ga pernah nonton TV (apalagi baca) bahwa korut musuhan sama US,1,0
4710,RT USER iya-iya hidup nabi jokowi as,1,0
4715,RT USER USER HTI itu racun ini contoh orang yg keracunan HTI,1,0
4719,"Kami lebih resah anda jd presiden!!!! hidup anda penuh drama dan pencitraan, main FTV aja joko judulnya URL",1,0
4722,RT USER DPR bubarkan saja gak ada gunanya utk bangsa. Pertahankan KPK,1,0
4725,USER Politisi Songong !!!; #2019GantiPresiden ; #2019GantiPresiden ; #2019GantiPresiden ; #2019GantiPresiden ; #2019GantiPresiden ; #2019GantiPresiden ; #2019GantiPresiden ; #2019GantiPresiden ; #2019GantiPresiden ; #2019GantiPresiden ; #2019GantiPre,1,0
