Tweet,HS,Abusive,Char_Length
"Jokowi mengatakan, sebuah negara akan kuat bila umaroh (pemerintah) dan ulama berjalan beriringan dan selalu bersilaturahmi.",0,0,115
"USER USER USER Apakah Rasulullah orang kaya, \nRasulullah menggadaikan baju besinya ke orang yahudi, apa karena Rasulullah banyak harta..???\nMikir dong, \nnah apa lagi ngutang dgn bunga/riba, apa Rasulullah suka...???'",0,0,189
Seblak = pusing/mencret',0,0,169
"USER ada temen w lesbi tapi gak sampe troma jugaaih, xari temen baru aja, gak semua cewek yg tampangnya agak laki itu lesbi kok -_-'",0,0,118
USER USER ya emang NU musuh yg ditakuti PKI \ncoba lu baca buku\xc2\xb2 sejarah banyak dijual\n\nBK membuat nasakom itu Krn kemauan BK untuk mengakomodir 3 partai besar pada masa itu \n\nNU 'ikut' agar pemerintah tdk 100% dikuasai PKI \n\nbl,0,0,29
"Alhamdulillah Pak USER dekat lagi dengan ulama. Sering silaturahmi ke pesantten. Tiga tahun silam Pak JKW jarang ke pesantren. Bahkan ke ulama yang berseberangan, gak mau bertemu. Ada apa ya",0,0,36
Sekolah agama bukan pengukur iman seseorang.,0,0,194
USER Beli album dll adalah sebuah saksi bisu kehidupan ku.',0,0,221
"USER paham komunis dimata liberal adalah radikal, begitupun sebaliknya, trus knp masjid yg disasar??'",0,0,113
USER USER USER Sbb pro yahudi',0,0,295
"USER USER Tdk aneh juga krn konsultan asing selalu dipakai untuk memuluskan korupsi oleh pejabat pemerintah/BUMN, hal yg sama juga terjadi dlm perpanjangan konsesi USER melibatkan Deutchbank, Rostchild dan konsultan asing lainnya yg m",0,0,244
"Belum Sepaham dgn Kepemimpinan Pak JOKO WIDODO Aku dgn Kerendahan Hati mengajak Marilah Bersama sama, ""Kita Dukung Pak JOKOWI 2 Priode Percayalah INDONESIA yg sudah Baik menjadi Jauh lebih baik Kerja kerja kerja Melayani RAKYATnya setelah 2019 s/d 2024 Ber",0,0,48
"Nampaknya istilah yang tepat untuk \xe2\x80\x9cTKI Rental\xe2\x80\x9d atau \xe2\x80\x9cTKI Formalin\xe2\x80\x9d adalah \xe2\x80\x9cPekerja Migran Rumah Tangga Outsourcing\xe2\x80\x9d !\n\nPersoalanya adalah, bagaimanakah status atau kedudukan hukum para",0,0,173
guru smk kota kediri siap sukseskan pilkada dan menolak berita hoax:,0,0,183
"12. Di awal sambutannya, Presiden USER menyampaikan apresiasinya dapat bertemu dengan para kader PMII yang diyakini memiliki semangat tinggi sebagai pemuda muslim Tanah Air #JokowiAjakMasyarakatOptimistis",0,0,144
USER Terbukti kampus kerakyatan. Kampus lain mu ngkin ga kepikiran jamban',0,0,215
cinta itu buta dan tuli',0,0,100
USER Hahaha sis tak pernah main sarahah ni. Ini agenda yahudi semata !! \xf0\x9f\x98\x82',0,0,48
"(cont.) kekerasan yang berujung pembunuhan bukan hal yang asing untuk S\xc3\xa8rene. Tapi kali ini ada sesuatu yang menarik karena pelaku kekerasanlah yang menjadi korban disini. S\xc3\xa8rene sesekali melirik ke arah Lucas, menukar pikiran dari tatap. L",0,0,54
"USER Lg cari dukungan ke mr presiden aseng,'",0,0,136
USER TEMENNYA KAKAK GUE PERNAH.\n\n\xf0\x9f\x91\xa7 Kamu jurusan apaa\n\xf0\x9f\x91\xa6 Aku Sastra Rusia nih\n\xf0\x9f\x91\xa7 Pasti kamu komunis ya\n\xf0\x9f\x91\xa6 ????',0,0,116
Nak tercabut jantung aku bdk bdk zaman skrg main mercun apa ni smpai bunyi mcm bom',0,0,84
USER Mas tolong sebutkan kitab suci agama mana yg fiksi?,0,0,169
China memang sangat agresif mengambil alih saham saham perusahaan tambang di dunia. China juga mengambil alih saham tambang milik Freeport di berbagai negara. China menaruh minat besar pada kepemilikan newmont dan Freeport dalam memperkuat rantai suply i,0,0,73
"USER Bravo pk jokowi tekan freeport utk kembalikan hak rakyat kelihatan sangat pro rakyat. Yang antek asing oknum penguasa, partai masa lalu yg jual saham freeport ke asing, tapi koarnya so pro rakyat,'",0,0,67
#MALUKUHEBAT ketika Maluku memiliki pasangan Gubernur dan Wakil Gubernur yang dlm kampanyenya memberikab edukasi politik yang benar. Bukan hanya soal isu sara dan agama yg sama sekali tdk relevan.,0,0,68
USER USER Dipacking kayu sekalian biar kalo dibanting gak pecah dan cacat hahahhahaha',0,0,249
"Dan barang siapa berpaling dari peringatan-Ku, maka sungguh, dia akan menjalani kehidupan yang sempit, dan Kami akan mengumpulkannya pada hari Kiamat dalam keadaan buta. \n(QS. Ta Ha: 124)'",0,0,106
ajari anak mengenal organ intim,0,0,243
Kita Bhinneka Tunggal Ika. Hidup bersama sebagai keluarga satu bangsa dan umat Tuhan. Salam Natal dari Kupang,0,0,137
"USER Saya mau tanya, kitab suci yg anda gunakan sesuai dgn agama yg anda anut apa, apakah isi dari kitab suci anda itu sdh tergenapi atau blm dlm kehidupan anda skng ini",0,0,78
Proyek Pembangunan Bendungan Pelosika Dibatalkan Presiden,0,0,25
Banser jaga ulama. ; ;,0,0,248
"Jadi gue itu punya grup di whatsapp. Grup MSGI alias Minority Sexual and Gender Identity. Jadi ya isinya kebanyakan gay sama lesbi. Yang diomongin apa aja. Semuanya. Ya sex. Politik, diskriminasi, faith, religion dll.'",0,0,76
USER halo amel!! aku baca sampe sipit hakdhsk biel00l disinii',0,0,61
USER Taplak meja iya un \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3',0,0,85
"17 April 2018, pd sidang Excecutive board UNESCO, Presiden UNESCO menyetujui hasil sidang komisi dgn ketukan palu tepat pada 16.20 wib artinya Geopark Ciletuh-Palabuhanratu sah menyandang predikat Ciletuh-Palabuhanratu Unesco Global Geopark #CPUGG #Congrat",0,0,220
Rezim jangan panik dan ketakutan dengan hashtag... #2019GantiPresiden,0,0,108
"USER semoga ada 3 kandidat calon presiden dan calon wakil presiden; 1. Prabowo Subianto dan Mas Agus H. Yudhoyono; Gerindra, Demokrat, PKS, PAN, Partai Bulan Bintang; 2. Jokowi dan Airlangga Hartanto; PDIP, GOLKAR, NASDEM, PPP, PSI; 3. Muha",0,0,137
"8. Presiden USER: Saat ini berdasarkan laporan yang saya terima terdapat 945 ribu ASN, 275 ribu TNI, dan 360 ribu anggota Polri yang belum memiliki rumah yang bersifat permanen #JokowiPercepatPenyediaanPerumahan",0,0,23
"Ibu saya titip salam,terimakasih atas undangan nya.ð???",0,0,138
"USER Kami juga berhak mengkritik kinerja DPR.lalu knp tiba"" terbit UU MD3?'",0,0,25
"Alhamdulillah. 6 kali berturut-turut dpt WTP. Smoga jadi kado positif jg unt 20 th PKS, berkhidmat dg benar untRakyat SumBar. Selamat Akh Gubernur dan warga SumBar.",0,0,135
"Been eyeing this site since months, barusan nyoba buka lagi...\n\nNgecek harga Sapiens sama Homo Deus. Masih jauh lebih murah Periplus, jadi yah...\n\nLet's try again some time later! URL",0,0,53
Makin hari berita makin lucu saja. Akrobat politik dilakukan demi menggerus elektabilitas Presiden Jokowi yang begitu tinggi.,0,0,122
USER Ikutilah seruan ulama yang hanif ð???,0,0,198
USER sedi lagunya ih aq mau nangis di pudak onta;(',0,0,26
"asal selamat ke seberang, biar bergantung di ekor buaya - sangat perlu akan pertolongan, b... #peribahasa'",0,0,98
USER USER Tentunya untuk fasilitas / kepentingan NEGARA. Bukan untuk kepentingan Calon presiden,0,0,236
"Bunda Adri bercerita pengalamannya sekolah di sekolah kristen, merayakan lebaran, natal, dan imlek bersama teman. ""SabangMerauke bisa jadi alat untuk belajar keberagaman, toleransi harus dirasakan, buat anak anak saya"" #MenjalinToleransi'",0,0,46
Saya tambah mengerti setelah membacanya sampai selesai dan mengambil hikmah dan pikiran positifnya yg rationalð???; ; PERJUANGAN MORAL JOKOWI....; ; Wakil Presiden Jusuf Kalla (JK) dalam sambutan acara Simposium Ekonomi di...,0,0,26
"Ini mah sama aja nanti hasilnya. Selama investasi jadi panglima ekonomi kita mustahil rakyat akan sejahtera. Harus banting stir, kembali pada prinsip2 ekonomi gotong royong seperti yg tercantum dlm pasal 33 UUD 45.; ; Jangan lagi rakyat keluar mulut buaya",0,0,60
"Kata Airlangga Pribadi, jangan lupa Bu Khofifah pengalaman 3 tahun Mensos bersama Presiden USER , ikut serta membantu mengentaskan kemiskinan. #KhofifahEmilJatimSatu",0,0,60
KPK: 10 Anggota DPRD Sumut Kembalikan Uang - Warta Ekonomi,0,0,14
menolak berita hoax dan sukseskan pilkada damai diwilayah kota kediri:,0,0,71
USER Kliatan pengeeen msk kabinet kerja eps 2. Cb hitung bung utang kita sdh dkt 5000.triliun hrsnya anggota dpr jgn.jln2 ke luar negri. Biaya parpol dicabut aja itu ide brilian',0,0,110
Dubes Kwang Il Bertekad Kembangkan Pertukaran Budaya Korea-RI #KlikRMOL #korut,0,0,20
kenapa byk orang **** buta IT smh \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f',0,0,254
USER HAHAHAHAHA aku pun sneak out tgh malam buta haa bukan ada permission \xf0\x9f\x98\x82 still consider as strict parents ok',0,0,101
"081223555353 - Jika aku berkata, aku tak lagi membutuhkanmu. Maka aku adalah orang munafik, karena dalam setiap hariku, ak #JualForediJogja'",0,0,39
"RT USER: Kapan asu makan yang bukan haknya,\nKapan asu makan berlebihan,\nKapan asu pernah mencuri sebagaimana para manusia..\n\nDimana\xe2\x80\xa6'",0,0,141
USER Saya mmg noo,0,0,52
"LGBT TIDAK HARUS DIDISKRIMINASI DI TEMPAT KERJA \xe2\x80\x93 MUJAHID\n\nGolongan LGBT (lesbian, gay, biseksual dan transgender) di Malaysia berhak menikmati hak yang sama sebagai warga negara ini dan... URL",0,0,145
USER USER USER USER /siapin taplak meja di bahu q/',0,0,70
USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER,0,0,21
#Info USER Apa aja sih Program Bantuan Pemerintah untuk Perguruan Tinggi Agama Hindu? Cek disini _,0,0,83
Astaghfirullohal'aziim tlg diingatkn aj jgn sampai #musyrik #SalamBudaya #SpiritGN #Sragen #Yogyakarta #haram #aGama,0,0,83
"USER USER USER USER USER Justru malah universal dia ngomong....""kitab suci"" berarti semua kitab suci dong.....menistakan semua kitab suci,dan Al Qur'an adalah salah satu kitab suci agama Islam...tdk ada keraguan di",0,0,11
"\xe3\x85\xa1 Junki, bocah laki-laki itu menekan dagu mungilnya dengan ujung tumpul pensil warna berwarna biru muda. Sepasang mata sipit mengerjap, dahi berkerut menandakan pria kecil tengah berpikir. \n\n\xe2\x80\x9cItu Eomma, untuk berenang!\xe2\x80\x9d",0,0,96
Utk memastikan penggagalan proyek EKTP berhasil; ; 1. Sekjen Kemendagri tidak tindaklanjuti keluhan Paulus Tanos; ; 2. Keluhan Paulus Tanos ke Mendagri tdk bisa diteruskan ke Presiden SBY krna Mendagri tdk diberi kesempatan menghadap Presiden,0,0,126
USER Kok aku ra asing karo kui yo',0,0,247
USER LAAAAHHHHH jackson dibilang sampah trs yg ngetweet apaan coba? :( mau liat akunnya dong kak heheh :(',0,0,46
"Utang bank asing demi bli saham Freeport.G bisa bayar utang, Freeport disita, loe ngecap ""dibeli salah g dibeli salah mau loe ap"".. sederhana, g usah kakean gaya utang yg ad aj ud menumpuk, trus mu nambah? Rakyat itu yg penting bahan pokok murah, barang",0,0,273
Subhanallah...aamiin yra..Insya Allah diijabah Allah swt,0,0,95
"Mereka orang-orang musyrik menjadikan jin sebagai sekutu-sekutu Allah, padahal Allah yang menciptakan jin-jin itu (QS 6;100)",0,0,62
Emil Dardak Pemimpin Milenial Calon Wakil Gubernur Jawa Timur,0,0,98
USER USER USER Masa aku dibilang buaya? : (',0,0,101
"USER Wah tontonannya \xf0\x9f\x91\x8c, jadi pengen ngobrol bareng. Coba tonton The Boy in The Stripped Pajama juga, tentang kamp Yahudi.'",0,0,147
"22. Kedudukan syariat Islam sama rendahnya dengan sumber perundangan lain semisal budaya, tradisi dan hawa nafsu manusia. | #PerempuanMuliadenganIslam",0,0,183
"Sebenarnya gerakan lepas hijab sdh lama di Saudi. Thn 2014, fatwa ulama terkemuka di Saudi ini menyatakan, wanita ga perlu pake jilbab, boleh pake make up, boleh posting foto ke sosmed..; ; Di Saudi trendnya lepas jilbab, di Indonesia malah semakin membung",0,0,192
USER USER USER USER Sya jg ga terlalu suka dgn rezim yg skrg tp sikap2 ancam angkat senjata yg terindikasi merongrong merah putih jg tdk boleh makanya tahun depan pastikan Indonesia memiliki pemimpin yg jiwa nasionalisme,0,0,90
"Ekspor Indonesia naik tajam pada bulan Maret 2018. Naik 10.24% dibandingkan dengan bulan Februari 2018. Terjadi surplus perdagangan sebesar 1, 09 miliar Dollar. Mudah2an ini menjadi pertanda bangkitnya kembali ekonomi Indonesia",0,0,56
"RT USER: USER Tadi ada di IG. Yaudah lah ya jd aku narik tmn2 aja terus bahas Bakso disana, abs itu kan aku perhatian aku blg mas\xe2\x80\xa6'",0,0,77
USER Waktu rapat di DPR USER ketiduran \xf0\x9f\x98\x85\xf0\x9f\x98\x85',0,0,177
Budak2 twitter zaman kini memang wajib belajar pendidikan quran sunnah: gejala mempersendakan agama,0,0,65
saja throwback lagu zaman sekolah \xf0\x9f\x98\x82 cinta monyet konon\nURL,0,0,255
Wusu gua bom ya lu. Mentab gua rame ama dia doang ekwkwkw',0,0,75
"USER Sebenernya yang cacat itu anaknya, jadi anaknya kaya ngasih tau kondisi dia biar tau reaksi orang tuanya dulu gimana\xf0\x9f\x98\x85'",0,0,38
WKWKWKWKWKWKWKWKKWKWKWKWKWKWKWKKW kirain anjing main golf URL,0,0,75
"Allaahu yubaarik fiykum, yaa Syaykhunaa Alfaadli> Apa artinya Pak Lukman, Anda masih Menteri Republik Indonesia kan?",0,0,126
"PT Freeport Indonesia yang sudah 48 tahun beroperasi di Papua, selama ini sahamnya dikuasai oleh asing membuat pembangunan Papua tertinggal jauh. Padahal Freeport sudah banyak meraup keuntungan dari hasil mengeksplorasi kekayaan alam Papua. #Freeport51'",0,0,233
USER Gabisa jadi keluarga belo. Krna ku sipit \xf0\x9f\x98\x82',0,0,39
"2. Pembebasan lahan memakan waktu sekitar 2 tahun, meskipun masih belum seluruhnya, dengan biaya terbatas dan keinginan kuat Jabar, akhirnya mampu selesaikan bandara dengan mayoritas dana dari APBD. Ini prestasi rakyat Jabar.",0,0,247
USER Gak zaman buang sampah sembarangan',0,0,43
"Wagub Banten Ajak Masyarakat Meriahkan Seba Baduy Dibarengi Festival Exiting; ; 18 April 2018 IN Rosyadi; ; Wakil Gubernur Banten, Andika Hazrumy mengajak masyarakat untuk menghadiri dan memeriahkan Seba Baduy yang...",0,0,110
Wah ... transgender bisa jadi caleg di Pakistan ... URL,0,0,146
USER USER Km jgn suka cari cacat nya org\nManusia ga ada yg sempurna\nSalam olahraga!',0,0,32
Terhitung dalam 2 tahun terakhir sudah 4 kali Presiden USER hadir di tengah-tengah keluarga besar PPP. ; Ini menunjukkan kecintaan dan hubungan emosional yg sangat kuat antara PPP dengan Presiden USER ; #PPPForJokowi; #MunasUlamaPPP ; #Romahurmuziy ;,0,0,174
Sore Gaesð???; Dengan sentuhan Jokowi; Indonesia membangun Riauð???; Proyek Jln Tol Pekanbaru-Dumai ; salah 1 ruas Trans Sumatera; Jalan Tol sepanjang 131 km tsb bakal rampung di thn 2019.; Yuk kita lihat apa saja manfaat dan pandangan dari segi Ekonomi dari pem,0,0,142
USER Sebagai Bani indomiah saya ngikut saja! 1!1!1',0,0,254
"USER Gue juga suka, tapi dia ngga terlalu suka, dia ngefansnya sama binatang kelas atas macem hiu, ular, buaya, makanya baa baa black sheep diskip.'",0,0,117
KPK RI Awasi Petahana Izin Cuti Ikut Pilkada tapi Masih Kendalikan Proyek di Pemerintahan,0,0,41
sosmed &gt;&gt; mengenalkan yg asing dan mengasingkan yg kenal',0,0,22
"Adik2 YUNIOR kita terus bertanya , pertanyaan mereka agak sensitif ' betulkah indonesia akan menjadi negara komunis' bang ? Karena kita sudah tdk perduli lagi dengan negara dan bangsa kita lanjut mereka , ada benar nya juga buktinya TKA pada masuk , poli",0,0,56
"apa ce berkacamata itu identik dengan kata ""culun""?'",0,0,256
6. Presiden USER juga menginginkan laporan dari jajaran terkait mengenai detail lain seperti persiapan infrastruktur transpâ?¦ #RakyatB3rsamaJKW,0,0,49
Yaampun cantik2 bener,0,0,246
USER Sama seperti indonesia harus ada perubahan caranya #2019GantiPresiden,0,0,79
USER USER Logikanya...ga akan berani pejabat yg punya kasus hukum bersebrangan dgn rejim...petunjuk sederhana utk pilih pemimpin',0,0,38
"Pernyataan saya tentang makam di tanah Palestina, hanya menekankan bahwasanya tidak ada perselihan umat Islam dan Kristen Karna Islam juga memuliakan Isa as krn nabi Islam.'",0,0,112
"USER USER Jadi ini Nasionalisasi Freeport atau Internasionalisasi Freeport ya Bang?\n\ndari Asing oleh Asing untuk Indonesia?\n\nagak aneh juga, kalo nggak ada uangnya kenapa nggak nunggu aja sampai 2021 aja ya? 3 tahun nggak lama kok'",0,0,172
"Contoh lain, kita sebutkan misalnya ""hukum"". Istilah tsb mencakup, menaungi substansi (isi, muatan hukum tertulis dan tidak tertulis), struktur (penegak hukum: polisi, jaksa, hakim, Advokat), budaya hukum (cara berpikir&amp;bertindak masyarakat berhadapan",0,0,119
"USER itu istilah dari novel komedi mbak, catatan harian menantu sinting WKWKWKWKWK kocak banget, baca deh. mba tipe biasnya yg berkharisma cowo banget gitu?'",0,0,63
God itu bukan dikususkan kepada kata allah nanti agama onta pikir mereka yg keren ciee God itu Tuhan kata universal .Inggris .google',0,0,107
"USER + Rasanya ada yang tak asing.\n\nMereka bertemu pertama kali tepat satu minggu yang lalu di dalam lift. Tidak hanya itu, gadis ini adalah salah satu dari siswa berprestasi yang menerima beasiswa.\n\nKeith menunggu gadis itu mengangkat wajah u",0,0,30
Save Malang Haritage â?? Selamatkan CagarÂ Budaya!,0,0,146
"Kmana Paduka ktika ulama Jabar diserang, bhkn ada yg meninggal?; Adakah sepata dua pata kata terucap saat itu?; #hey2;",0,0,55
"Diskusi dengan om bata manurun, salah satu tokoh rongkong yg jg pemerhati budaya.; ; Banggaâ?¦",0,0,115
"USER .... ??? Gue malah sering diingetin kayak gitu sama temen gue yang kristen, and I feel thankful for it. Kok ini malah..... harmful.......'",0,0,78
"5. Presiden juga menegaskan bahwa perubahan itu tidak hanya soal penerapan sistem online-nya dalam perizinan yang terintegrasi, tetapi juga terkait dengan penyederhanaan proses yang melibatkan semua Kementerian &amp; juga daerah, agar sesuai dengan kecepat",0,0,122
Penghinaan ituu pak dikira tukang sablon kaos ð???ð???ð???ð???,0,0,28
"Idealnya berpolitik di dalam modern nation-state, politik identitas itu gak terpakai lagi sih. Loe bisa muslim, dan gue bisa ateis, tapi kita berdua bisa punya pilihan yg sama. And that's OK. Pilihan2 kita didasarkan pertimbangan2 akal sehat. Bukan sekta",0,0,73
USER USER Saya selalu mengikuti diskusi ttg Islam Nusantara ini.. menarik sekali tapi saya belum berani komment Prof.. dan saya terkesan dg komment pak Budisepang ini.. saya penganut Kristen Jawa.. \xf0\x9f\x98\x8a syallom...',0,0,90
"Menanggapi cuitan USER"" di Indonesia Presiden Jokowi diejek antek asing &amp; aseng. Sementara diluar dia malah dikagumi krn sikap tegas &amp; beraninya thd klaim RRC diLaut China Selatan. Apalagi ketika negara Asia Tenggara lain pd manut dgn kl",0,0,47
"Ekonomi dipegang Gerindra? Bisa hancur negara kita. Masak sarankan cetak uang sebanyak2 utk bayar hutang, jadi gk perlu hutang lg. Malah bs ngutangi negara lain. Bisa2nya bilang biaya produksi cetak uang murah. Ekonomi comberan; ; Para kecoa yg baik, yakin",0,0,31
USER USER ahh kayaknya ga peduli deh meski pake jaket fekaes skalipun.. mo pake jaket pki jugak tetep lanjut aja.. toh dibuka juga kan? huehue',0,0,249
USER USER Emang ada apa dengan onta?',0,0,109
"Hari ini, Presiden Jokowi akan meninjau proyek Bandara Kertajati yg direncanakan akan beroperasi pada bulan Juni 2018. Pd tahap 1, kapasitas terminal bisa menampung 5 juta penumpang /tahun. BIJB dibangun diatas lahan seluas 1.800 ha &amp; pembangunannya ak",0,0,147
"Keadilan itu bersifat universal merentas segala batasan agama dan ras keturunan. Adil itu sama bagi yang Islam, kristen, buddha maupun Hindu. Tiada perbezaan. Ia bukan milik mana-mana agama atau bangsa.'",0,0,227
"USER Oh iya. Kunti, maaf saya kira ibu mertua'",0,0,81
Rusia &gt;katanya&gt; komunis \nKomunis &gt;katanya&gt; tak bertuhan\n\nItu ngapain pemain rusia ngegolin trus nunjuk2 ke atas?',0,0,109
Ulama dan Habaib se-Bogor Peringati Isra Mikraj - Poskotanews,0,0,87
